Sample in Buffer,Sample in Window,TRIGGER,u3_adc_analysis/adc1_a1_1[15:0],u3_adc_analysis/adc1_a2_1[15:0],u3_adc_analysis/adc1_a3_1[15:0],u3_adc_analysis/adc1_a4_1[15:0],u3_adc_analysis/adc1_a1_2[15:0],u3_adc_analysis/adc1_a2_2[15:0],u3_adc_analysis/adc1_a3_2[15:0],u3_adc_analysis/adc1_a4_2[15:0],u3_adc_analysis/adc2_a1_1[15:0],u3_adc_analysis/adc2_a2_1[15:0],u3_adc_analysis/adc2_a3_1[15:0],u3_adc_analysis/adc2_a4_1[15:0],u3_adc_analysis/adc2_a1_2[15:0],u3_adc_analysis/adc2_a2_2[15:0],u3_adc_analysis/adc2_a3_2[15:0],u3_adc_analysis/adc2_a4_2[15:0],u3_adc_analysis/adc3_a1_1[15:0],u3_adc_analysis/adc3_a2_1[15:0],u3_adc_analysis/adc3_a3_1[15:0],u3_adc_analysis/adc3_a4_1[15:0],u3_adc_analysis/adc3_a1_2[15:0],u3_adc_analysis/adc3_a2_2[15:0],u3_adc_analysis/adc3_a3_2[15:0],u3_adc_analysis/adc3_a4_2[15:0],u3_adc_analysis/adc4_a1_1[15:0],u3_adc_analysis/adc4_a2_1[15:0],u3_adc_analysis/adc4_a3_1[15:0],u3_adc_analysis/adc4_a4_1[15:0],u3_adc_analysis/adc4_a1_2[15:0],u3_adc_analysis/adc4_a2_2[15:0],u3_adc_analysis/adc4_a3_2[15:0],u3_adc_analysis/adc4_a4_2[15:0],u3_adc_analysis/time_4s_1
3580,3580,0,11716,1960,-12726,6084,9020,-11758,-1754,12896,12124,2916,-13918,5786,10334,-12196,-2636,13894,-36,-24,-26,-6,-4,24,-10,-6,0,0,0,0,0,0,0,0,0
3581,3581,0,-6336,-8914,11944,1490,-12760,6508,8656,-11922,-5970,-10168,12278,2394,-13874,6160,10006,-12378,-20,24,8,12,-36,40,-26,-22,0,0,0,0,0,0,0,0,0
3582,3582,0,-1210,12798,-6718,-8574,12010,1114,-12598,6834,-2264,13810,-6394,-9842,12482,2082,-13838,6542,-20,8,-10,-6,-20,-8,-26,12,0,0,0,0,0,0,0,0,0
3583,3583,0,8468,-12130,-802,12684,-7030,-8276,12252,630,9752,-12582,-1826,13766,-6774,-9518,12652,1606,12,8,-42,-22,12,24,-10,-6,0,0,0,0,0,0,0,0,0
3584,3584,0,-12594,7170,8092,-12268,-406,12584,-7436,-7956,-13730,6914,9384,-12814,-1426,13682,-7096,-9212,-20,24,-26,-6,-20,-24,-10,-6,0,0,0,0,0,0,0,0,0
3585,3585,0,12314,220,-12424,7576,7826,-12428,-72,12476,12922,1092,-13574,7332,9058,-12928,-940,13564,12,8,-26,12,-20,24,-10,-6,0,0,0,0,0,0,0,0,0
3586,3586,0,-7724,-7664,12476,-166,-12370,7840,7546,-12476,-7516,-8898,13092,712,-13474,7622,8736,-13130,28,-8,-26,-6,44,24,-26,28,0,0,0,0,0,0,0,0,0
3587,3587,0,348,12424,-8046,-7312,12602,-496,-12132,8210,-506,13406,-7938,-8496,13178,282,-13374,8034,28,24,8,12,-4,8,8,-6,0,0,0,0,0,0,0,0,0
3588,3588,0,7102,-12572,746,12178,-8430,-6948,12688,-994,8324,-13220,-30,13340,-8226,-8216,13372,-210,28,-24,-26,12,-4,8,8,44,0,0,0,0,0,0,0,0,0
3589,3589,0,-12066,8510,6720,-12742,1202,12046,-8626,-6612,-13210,8438,8010,-13450,364,13182,-8636,-7836,-4,40,-58,44,12,-8,-10,12,0,0,0,0,0,0,0,0,0
3590,3590,0,12714,-1378,-11940,8790,6518,-12766,1622,11922,13506,-630,-13086,8748,7632,-13476,880,13014,-20,8,-10,12,12,40,-10,-6,0,0,0,0,0,0,0,0,0
3591,3591,0,-8996,-6230,12800,-1840,-11778,9112,6094,-12958,-8944,-7436,13516,-1024,-12954,9020,7260,-13646,12,24,8,12,-20,-24,-58,12,0,0,0,0,0,0,0,0,0
3592,3592,0,1960,11758,-9356,-5834,12962,-2150,-11600,9374,1282,12880,-9268,-7072,13666,-1512,-12758,9424,12,24,8,-6,28,40,-26,12,0,0,0,0,0,0,0,0,0
3593,3593,0,5742,-12946,2266,11496,-9538,-5586,13006,-2538,6838,-13746,1710,12702,-9626,-6692,13716,-1942,12,24,-26,12,12,40,-10,12,0,0,0,0,0,0,0,0,0
3594,3594,0,-11362,9660,5378,-13070,2750,11236,-9872,-5158,-12572,9684,6470,-13742,2118,12528,-9914,-6242,28,8,-10,28,44,24,8,-6,0,0,0,0,0,0,0,0,0
3595,3595,0,12978,-2966,-11234,9906,4958,-12994,3294,11072,13856,-2396,-12368,10046,6032,-13858,2618,12302,-20,40,8,-38,12,24,-42,-38,0,0,0,0,0,0,0,0,0
3596,3596,0,-10082,-4670,12990,-3382,-10904,10200,4572,-13102,-10170,-5910,13908,-2820,-12182,10302,5692,-13974,12,-8,-26,44,28,24,-10,12,0,0,0,0,0,0,0,0,0
3597,3597,0,3694,10796,-10322,-4340,13026,-3696,-10626,10444,2998,12078,-10494,-5450,13936,-3196,-11964,10606,12,40,-10,-6,12,40,-10,12,0,0,0,0,0,0,0,0,0
3598,3598,0,4238,-13058,4040,10492,-10546,-3972,13054,-4196,5330,-13938,3434,11850,-10782,-5086,14026,-3696,12,8,8,12,12,-8,-10,-6,0,0,0,0,0,0,0,0,0
3599,3599,0,-10482,10716,3842,-13134,4430,10328,-10720,-3542,-11742,10954,4892,-14022,3852,11620,-11068,-4566,28,40,24,12,12,-24,8,-6,0,0,0,0,0,0,0,0,0
3600,3600,0,13090,-4462,-10174,10976,3432,-13010,4730,10050,13984,-4094,-11340,11210,4466,-13954,4274,11306,12,-8,-42,-6,-36,-24,24,-6,0,0,0,0,0,0,0,0,0
3601,3601,0,-11202,-3216,13038,-5046,-10034,11084,3134,-13054,-11350,-4192,13940,-4502,-11166,11524,4068,-14006,-4,8,-42,12,12,8,-10,-22,0,0,0,0,0,0,0,0,0
3602,3602,0,5178,9836,-11266,-2734,12962,-5378,-9706,11360,4682,11120,-11540,-3824,13968,-4874,-10940,11700,12,8,8,12,-4,8,-42,-22,0,0,0,0,0,0,0,0,0
3603,3603,0,2550,-12946,5658,9446,-11458,-2384,12944,-5722,3628,-13986,5140,10758,-11854,-3372,13924,-5300,12,-8,-26,12,12,-8,-10,12,0,0,0,0,0,0,0,0,0
3604,3604,0,-9458,11508,2090,-12974,5918,9288,-11616,-1952,-10624,11950,3146,-13990,5506,10540,-12060,-2948,-20,8,-10,12,-20,-40,-26,12,0,0,0,0,0,0,0,0,0
3605,3605,0,12882,-6150,-9016,11794,1800,-12814,6220,8870,13920,-5814,-10350,12190,2790,-13890,5938,10142,12,24,-10,-22,-36,40,-10,12,0,0,0,0,0,0,0,0,0
3606,3606,0,-11826,-1538,12784,-6452,-8788,11998,1352,-12830,-12332,-2600,13876,-6082,-10058,12448,2322,-13862,-4,-8,24,-56,44,-8,24,12,0,0,0,0,0,0,0,0,0
3607,3607,0,6694,8654,-12004,-1180,12730,-6768,-8450,12114,6278,9822,-12464,-2102,13778,-6522,-9786,12590,28,-8,8,-6,12,24,-26,-6,0,0,0,0,0,0,0,0,0
3608,3608,0,964,-12686,7060,8306,-12178,-740,12556,-7168,1904,-13794,6708,9610,-12668,-1672,13716,-6896,-20,8,-10,-6,12,8,-26,-56,0,0,0,0,0,0,0,0,0
3609,3609,0,-8190,12312,458,-12570,7308,8042,-12226,-326,-9498,12800,1464,-13646,7048,9248,-12822,-1184,-20,8,8,12,28,8,-26,-6,0,0,0,0,0,0,0,0,0
3610,3610,0,12538,-7518,-7872,12412,90,-12428,7672,7736,13618,-7276,-9108,12950,1090,-13508,7420,8844,-4,-24,8,12,12,24,24,28,0,0,0,0,0,0,0,0,0
3611,3611,0,-12386,108,12412,-7844,-7540,12536,-254,-12332,-12986,-758,13516,-7620,-8720,13118,584,-13450,-4,24,-10,-6,-4,-8,24,-6,0,0,0,0,0,0,0,0,0
3612,3612,0,7922,7402,-12456,486,12298,-8100,-7276,12636,7838,8582,-13214,-406,13458,-8022,-8358,13324,12,-88,-26,12,60,-8,-26,-6,0,0,0,0,0,0,0,0,0
3613,3613,0,-652,-12178,8220,6962,-12626,800,12220,-8430,124,-13284,8184,8210,-13306,38,13308,-8284,-4,24,8,-22,12,-24,-10,-56,0,0,0,0,0,0,0,0,0
3614,3614,0,-6838,12766,-1026,-11986,8628,6700,-12582,1230,-8092,13390,-270,-13226,8532,7872,-13422,504,-36,-24,-42,-38,-20,-8,-10,12,0,0,0,0,0,0,0,0,0
3615,3615,0,11962,-8766,-6542,12848,-1506,-11886,8846,6286,13130,-8738,-7680,13564,-728,-12992,8864,7502,-36,24,24,-6,-4,24,-10,-38,0,0,0,0,0,0,0,0,0
3616,3616,0,-12792,1662,11848,-9066,-6176,12942,-2104,-11646,-13570,832,12996,-9036,-7294,13602,-1116,-12862,-4,40,8,-6,28,40,-42,-6,0,0,0,0,0,0,0,0,0
3617,3617,0,9196,6008,-12742,2092,11540,-9328,-5820,12976,9242,7074,-13662,1414,12788,-9406,-6952,13750,-4,56,8,12,-36,8,-10,-6,0,0,0,0,0,0,0,0,0
3618,3618,0,-2250,-11486,9532,5540,-12872,2460,11578,-9652,-1634,-12704,9568,6678,-13762,1810,12572,-9722,-20,8,-26,-6,12,24,-26,-6,0,0,0,0,0,0,0,0,0
3619,3619,0,-5354,13022,-2898,-11326,9792,5210,-12806,2880,-6520,13778,-2040,-12558,9864,6388,-13822,2234,12,56,24,-6,28,56,-26,12,0,0,0,0,0,0,0,0,0
3620,3620,0,11222,-9872,-5178,13040,-3114,-11076,9962,4840,12434,-10004,-6186,13878,-2408,-12310,10134,5982,-4,24,-26,-22,28,24,24,-22,0,0,0,0,0,0,0,0,0
3621,3621,0,-12968,3334,11018,-10120,-4748,13070,-3678,-10926,-13890,2672,12152,-10290,-5794,13890,-3012,-12170,28,24,-10,28,12,-8,24,12,0,0,0,0,0,0,0,0,0
3622,3622,0,10302,4504,-12878,3660,10734,-10432,-4342,13072,10430,5590,-13918,3126,11996,-10600,-5390,13926,-20,24,-10,-22,-4,40,-26,-6,0,0,0,0,0,0,0,0,0
3623,3623,0,-3898,-10592,10414,4026,-12968,4020,10366,-10674,-3310,-11828,10754,5168,-13986,3528,11746,-10822,-4,-24,-10,28,-20,24,-42,12,0,0,0,0,0,0,0,0,0
3624,3624,0,-3818,13144,-4406,-10402,10806,3658,-12972,4516,-4954,13996,-3796,-11714,10990,4772,-13998,3986,-20,-24,52,-6,12,40,-42,-6,0,0,0,0,0,0,0,0,0
3625,3625,0,10286,-10848,-3646,13072,-4764,-10118,10898,3224,11534,-11142,-4526,14006,-4156,-11366,11274,4290,-4,-8,-42,-22,-36,40,-10,12,0,0,0,0,0,0,0,0,0
3626,3626,0,-13048,4830,9900,-11134,-3114,13038,-5210,-9848,-14002,4372,11258,-11344,-4172,13996,-4622,-11104,-20,8,-26,12,12,40,-10,28,0,0,0,0,0,0,0,0,0
3627,3627,0,11190,2814,-12774,5208,9706,-11310,-2746,13024,11582,3906,-13966,4828,11006,-11620,-3764,13974,12,-8,-26,12,-4,-8,-10,-6,0,0,0,0,0,0,0,0,0
3628,3628,0,-5418,-9568,11578,2480,-12888,5646,9502,-11502,-5018,-10850,11730,3518,-13970,5218,10754,-11962,44,24,-10,-72,12,-8,-26,-22,0,0,0,0,0,0,0,0,0
3629,3629,0,-2170,12974,-5948,-9316,11652,2088,-12726,5988,-3310,13996,-5438,-10550,12012,3076,-13950,5658,12,40,-26,-6,-4,-8,-58,-6,0,0,0,0,0,0,0,0,0
3630,3630,0,9180,-11646,-1850,12880,-6240,-9082,11928,1634,10414,-12084,-2868,13926,-5794,-10296,12232,2626,12,-8,-26,-6,-4,40,-10,-6,0,0,0,0,0,0,0,0,0
3631,3631,0,-12824,6360,8736,-11858,-1522,12830,-6542,-8670,-13874,6048,10102,-12362,-2440,13858,-6186,-9922,-20,24,-10,28,-36,8,8,-22,0,0,0,0,0,0,0,0,0
3632,3632,0,12026,1306,-12630,6722,8548,-12066,-946,12700,12466,2246,-13838,6366,9832,-12502,-2008,13782,12,-24,-42,-38,-36,8,-26,12,0,0,0,0,0,0,0,0,0
3633,3633,0,-6950,-8398,12190,790,-12562,7020,8188,-12236,-6536,-9652,12540,1734,-13778,6804,9464,-12766,-4,8,24,-6,-4,8,8,12,0,0,0,0,0,0,0,0,0
3634,3634,0,-636,12718,-7340,-8036,12314,416,-12456,7404,-1602,13698,-7032,-9260,12874,1336,-13622,7220,-4,-40,8,-56,12,-24,-26,12,0,0,0,0,0,0,0,0,0
3635,3635,0,7938,-12322,-254,12524,-7540,-7808,12444,-54,9226,-12912,-1052,13612,-7436,-9010,12996,860,-4,8,-26,12,-20,40,-10,-6,0,0,0,0,0,0,0,0,0
3636,3636,0,-12386,7696,7610,-12444,170,12424,-7952,-7424,-13488,7494,8848,-13064,-662,13554,-7680,-8608,-4,-8,-26,-6,-4,8,8,-22,0,0,0,0,0,0,0,0,0
3637,3637,0,12570,-384,-12226,8024,7356,-12540,506,12258,13132,378,-13374,7902,8486,-13204,-190,13404,-4,8,-26,-6,12,24,-26,-6,0,0,0,0,0,0,0,0,0
3638,3638,0,-8206,-7160,12624,-866,-12114,8362,7044,-12674,-8042,-8326,13276,-18,-13320,8192,8090,-13338,-4,24,-10,-22,12,40,-26,-6,0,0,0,0,0,0,0,0,0
3639,3639,0,1074,12110,-8562,-6708,12746,-1170,-12036,8662,190,13230,-8470,-7932,13444,-470,-13118,8634,-4,56,24,12,-4,24,-26,-6,0,0,0,0,0,0,0,0,0
3640,3640,0,6646,-12734,1400,11970,-8804,-6432,12800,-1632,7776,-13428,712,13132,-8798,-7618,13532,-896,-4,8,40,12,12,40,-26,-6,0,0,0,0,0,0,0,0,0
3641,3641,0,-11762,8958,6204,-12926,1864,11822,-9112,-6010,-13016,8988,7372,-13582,1092,12926,-9092,-7184,-4,-8,-10,-38,28,-40,-10,-22,0,0,0,0,0,0,0,0,0
3642,3642,0,12930,-1974,-11696,9222,5870,-12878,2074,11592,13620,-1226,-12790,9280,7018,-13666,1528,12782,12,8,-42,-22,12,8,-26,12,0,0,0,0,0,0,0,0,0
3643,3643,0,-9442,-5682,12960,-2410,-11426,9564,5546,-13038,-9496,-6756,13716,-1814,-12618,9620,6644,-13742,-4,24,-26,12,-4,40,-10,-6,0,0,0,0,0,0,0,0,0
3644,3644,0,2702,11332,-9824,-5286,13010,-2806,-11234,9826,1938,12638,-9818,-6406,13842,-2140,-12400,9914,-20,24,8,28,12,8,-10,28,0,0,0,0,0,0,0,0,0
3645,3645,0,5086,-13010,3198,11168,-9970,-4850,13022,-3254,6248,-13858,2354,12382,-10120,-6090,13860,-2586,-4,8,-10,-6,-4,24,-10,12,0,0,0,0,0,0,0,0,0
3646,3646,0,-11000,10054,4666,-13118,3544,10892,-10174,-4468,-12244,10174,5906,-13974,2760,12174,-10382,-5594,28,8,-42,-38,-4,8,-26,-22,0,0,0,0,0,0,0,0,0
3647,3647,0,13074,-3600,-10720,10348,4382,-13010,3874,10732,13954,-3052,-12028,10542,5460,-13906,3250,11930,-36,8,-10,-6,28,24,-26,-22,0,0,0,0,0,0,0,0,0
3648,3648,0,-10514,-4132,13054,-4010,-10498,10572,4072,-13134,-10654,-5214,13956,-3464,-11788,10828,5044,-14022,-4,24,-10,-6,-4,-40,-58,12,0,0,0,0,0,0,0,0,0
3649,3649,0,4270,10424,-10688,-3706,13058,-4366,-10322,10912,3742,11668,-10988,-4800,13986,-3914,-11508,11098,28,24,-58,-6,12,40,-10,-38,0,0,0,0,0,0,0,0,0
3650,3650,0,3694,-12994,4634,10098,-10968,-3344,13006,-4830,4652,-13986,4114,11370,-11196,-4448,13994,-4340,-4,24,8,-22,28,24,-26,-22,0,0,0,0,0,0,0,0,0
3651,3651,0,-10066,11004,3278,-13086,5038,9932,-11234,-2982,-11332,11376,4210,-14086,4502,11200,-11412,-3952,-4,-8,-10,-22,-20,40,-26,-6,0,0,0,0,0,0,0,0,0
3652,3652,0,13042,-5170,-9786,11296,2670,-12930,5450,9650,14034,-4682,-11036,11588,3822,-13986,4972,10886,12,24,-10,-22,12,8,-42,12,0,0,0,0,0,0,0,0,0
3653,3653,0,-11458,-2480,12960,-5590,-9506,11530,2202,-13006,-11668,-3530,13940,-5120,-10702,11844,3350,-14006,28,24,-26,-6,28,-40,-26,44,0,0,0,0,0,0,0,0,0
3654,3654,0,5758,9368,-11584,-2154,12882,-5942,-9244,11778,5348,10588,-11964,-3108,13954,-5532,-10430,12072,-4,8,-26,-38,28,8,8,-22,0,0,0,0,0,0,0,0,0
3655,3655,0,1880,-12830,6078,9014,-11794,-1798,12816,-6276,2936,-13874,5692,10286,-12180,-2760,13860,-5938,-20,8,-26,-22,-4,-8,-42,-38,0,0,0,0,0,0,0,0,0
3656,3656,0,-8900,11886,1512,-12894,6550,8766,-11908,-1340,-10184,12366,2434,-13870,6152,9982,-12368,-2298,28,-24,-58,28,-4,-8,8,-56,0,0,0,0,0,0,0,0,0
3657,3657,0,12778,-6656,-8610,12034,1154,-12686,6720,8402,13890,-6394,-9866,12494,2104,-13810,6534,9690,28,8,8,12,28,-56,-26,-22,0,0,0,0,0,0,0,0,0
3658,3658,0,-12082,-956,12672,-6984,-8270,12296,570,-12540,-12602,-1916,13780,-6646,-9576,12686,1576,-13710,12,24,-10,-6,-4,-8,-10,12,0,0,0,0,0,0,0,0,0
3659,3659,0,7166,8138,-12164,-502,12602,-7406,-8046,12380,6920,9364,-12774,-1438,13668,-7132,-9204,12918,-20,24,-26,12,-36,-24,-10,-38,0,0,0,0,0,0,0,0,0
3660,3660,0,364,-12492,7498,7816,-12354,-208,12428,-7664,1220,-13570,7292,9040,-12952,-986,13548,-7524,-4,-8,8,44,-4,8,8,78,0,0,0,0,0,0,0,0,0
3661,3661,0,-7724,12520,-190,-12364,7874,7482,-12376,322,-8878,13118,776,-13482,7712,8678,-13102,-550,-4,-8,-10,12,-4,-40,24,-38,0,0,0,0,0,0,0,0,0
3662,3662,0,12346,-7956,-7356,12588,-540,-12242,8108,7084,13508,-7874,-8556,13212,318,-13348,8026,8274,28,24,-10,-22,-4,24,-26,-6,0,0,0,0,0,0,0,0,0
3663,3663,0,-12578,656,12204,-8334,-7014,12750,-914,-12082,-13256,-76,13340,-8220,-8186,13342,-94,-13274,-20,-24,-42,12,-4,-56,8,12,0,0,0,0,0,0,0,0,0
3664,3664,0,8548,6812,-12582,1078,12026,-8622,-6670,12848,8342,7968,-13406,288,13196,-8552,-7824,13484,12,8,8,12,-4,-8,-10,12,0,0,0,0,0,0,0,0,0
3665,3665,0,-1338,-11954,8656,6430,-12760,1502,11912,-8986,-504,-13056,8752,7614,-13504,752,13044,-8972,12,24,-10,-56,12,8,-26,-22,0,0,0,0,0,0,0,0,0
3666,3666,0,-6304,12894,-1786,-11694,9068,6088,-12726,1906,-7466,13554,-972,-12926,9092,7234,-13606,1196,12,8,8,12,12,-24,-10,-6,0,0,0,0,0,0,0,0,0
3667,3667,0,11620,-9296,-6012,12944,-2138,-11582,9318,5700,12908,-9286,-7080,13644,-1440,-12736,9384,6838,-52,-24,56,-6,-4,-8,-10,-6,0,0,0,0,0,0,0,0,0
3668,3668,0,-12888,2280,11506,-9508,-5514,13022,-2698,-11358,-13728,1634,12604,-9578,-6692,13762,-1896,-12606,-20,8,-42,-22,-4,40,-42,-6,0,0,0,0,0,0,0,0,0
3669,3669,0,9658,5354,-12822,2736,11300,-9840,-5322,13040,9722,6452,-13806,2058,12500,-9892,-6314,13846,-4,24,8,-22,-20,8,-42,-22,0,0,0,0,0,0,0,0,0
3670,3670,0,-2896,-11156,9836,4968,-12920,3012,11220,-10072,-2326,-12406,10070,6078,-13872,2544,12232,-10178,-36,24,8,12,-4,8,-26,28,0,0,0,0,0,0,0,0,0
3671,3671,0,-4812,13038,-3630,-10950,10270,4568,-12926,3548,-5888,13890,-2748,-12202,10336,5760,-13902,2982,-4,-8,-26,-38,-36,24,-58,-38,0,0,0,0,0,0,0,0,0
3672,3672,0,10902,-10262,-4550,13072,-3738,-10736,10272,4212,12078,-10472,-5606,13926,-3164,-11956,10602,5312,12,24,24,-6,-36,8,8,-6,0,0,0,0,0,0,0,0,0
3673,3673,0,-12936,3924,10430,-10546,-3962,13160,-4294,-10466,-13952,3416,11810,-10742,-5080,14012,-3636,-11762,-4,-8,-26,12,-4,24,8,-6,0,0,0,0,0,0,0,0,0
3674,3674,0,10670,3818,-12958,4340,10366,-10768,-3842,13040,10896,4946,-13998,3792,11600,-11078,-4702,13974,12,8,-10,12,44,8,-26,12,0,0,0,0,0,0,0,0,0
3675,3675,0,-4636,-10214,11002,3368,-12968,4686,9962,-11014,-4052,-11414,11194,4484,-14000,4228,11322,-11264,-36,8,-42,-6,12,40,-42,-22,0,0,0,0,0,0,0,0,0
3676,3676,0,-3242,13070,-5050,-10008,11158,2996,-12910,5064,-4282,13996,-4494,-11330,11456,4050,-13966,4700,-68,8,-26,44,-52,8,-10,12,0,0,0,0,0,0,0,0,0
3677,3677,0,9776,-11310,-2946,13024,-5338,-9744,11442,2640,11120,-11604,-3892,14006,-4824,-10962,11682,3678,12,-8,-42,12,-4,-40,8,-6,0,0,0,0,0,0,0,0,0
3678,3678,0,-12904,5434,9502,-11438,-2410,12990,-5852,-9428,-13984,4994,10802,-11898,-3452,13996,-5254,-10630,-68,24,-10,12,-4,-8,-42,12,0,0,0,0,0,0,0,0,0
3679,3679,0,11508,2248,-12758,5860,9338,-11662,-2152,12928,11902,3140,-13966,5546,10560,-12020,-3108,13926,-4,8,-10,-6,28,8,-58,44,0,0,0,0,0,0,0,0,0
3680,3680,0,-6112,-9178,11818,1810,-12856,6200,8942,-11826,-5712,-10408,12168,2770,-13872,5856,10214,-12282,-20,-24,-10,-6,-20,-24,8,12,0,0,0,0,0,0,0,0,0
3681,3681,0,-1618,12830,-6480,-8834,11866,1406,-12630,6542,-2628,13874,-6076,-10050,12372,2368,-13854,6238,28,-8,-26,12,-20,8,24,28,0,0,0,0,0,0,0,0,0
3682,3682,0,8692,-11986,-1206,12816,-6806,-8542,12126,934,9914,-12438,-2134,13830,-6454,-9764,12508,1946,28,-8,-26,28,-20,-24,-42,12,0,0,0,0,0,0,0,0,0
3683,3683,0,-12626,6892,8268,-12098,-732,12766,-7214,-8206,-13760,6612,9632,-12686,-1744,13730,-6816,-9482,12,40,8,-22,12,-8,-26,-6,0,0,0,0,0,0,0,0,0
3684,3684,0,12148,592,-12504,7260,8034,-12274,-366,12588,12726,1480,-13726,7076,9324,-12832,-1236,13596,-20,-8,24,-22,12,24,8,12,0,0,0,0,0,0,0,0,0
3685,3685,0,-7428,-7924,12380,162,-12434,7600,7704,-12396,-7228,-9078,12892,1036,-13600,7414,8928,-13032,-20,40,8,-6,-52,-8,8,12,0,0,0,0,0,0,0,0,0
3686,3686,0,42,12504,-7872,-7552,12490,-150,-12210,7880,-838,13538,-7584,-8736,13100,586,-13438,7790,12,24,-10,-56,-36,8,-10,-56,0,0,0,0,0,0,0,0,0
3687,3687,0,7372,-12588,380,12290,-8174,-7294,12624,-650,8566,-13156,-404,13420,-7946,-8408,13228,176,-4,24,8,-6,-68,-24,-10,12,0,0,0,0,0,0,0,0,0
3688,3688,0,-12178,8234,7124,-12636,836,12248,-8418,-6920,-13304,8128,8248,-13274,46,13294,-8310,-8108,12,-8,-26,-6,-20,24,-10,12,0,0,0,0,0,0,0,0,0
3689,3689,0,12682,-1170,-12052,8530,6766,-12686,1016,12002,13396,-300,-13198,8450,7904,-13412,520,13196,28,-8,-10,12,-4,24,-42,44,0,0,0,0,0,0,0,0,0
3690,3690,0,-8740,-6560,12768,-1484,-11922,8814,6284,-12942,-8608,-7762,13468,-678,-13080,8726,7572,-13550,-4,8,-26,28,28,8,8,12,0,0,0,0,0,0,0,0,0
3691,3691,0,1640,11886,-9000,-6196,12818,-1814,-11664,9126,940,13038,-8996,-7364,13572,-1146,-12854,9168,-20,-8,24,44,-4,24,8,28,0,0,0,0,0,0,0,0,0
3692,3692,0,5982,-12878,2042,11624,-9362,-5858,12974,-2266,7218,-13618,1352,12886,-9368,-6980,13700,-1670,-20,24,84,44,-4,24,24,-6,0,0,0,0,0,0,0,0,0
3693,3693,0,-11570,9464,5642,-13006,2486,11530,-9690,-5430,-12698,9508,6804,-13710,1794,12688,-9722,-6582,12,8,8,12,-36,40,-10,12,0,0,0,0,0,0,0,0,0
3694,3694,0,12930,-2674,-11346,9762,5304,-12978,2948,11200,13732,-2028,-12496,9786,6424,-13810,2210,12462,-68,8,-10,-6,-68,8,-10,-22,0,0,0,0,0,0,0,0,0
3695,3695,0,-9834,-5034,13022,-3126,-11186,9996,4890,-13070,-9960,-6170,13844,-2474,-12292,10110,6050,-13974,-36,24,-10,12,28,40,8,-6,0,0,0,0,0,0,0,0,0
3696,3696,0,3416,10956,-10126,-4718,13058,-3472,-10800,10268,2632,12270,-10254,-5762,13906,-2922,-12130,10414,12,24,-42,-38,-4,24,-42,-38,0,0,0,0,0,0,0,0,0
3697,3697,0,4414,-13042,3716,10736,-10402,-4318,13006,-3834,5650,-13906,3074,12010,-10574,-5422,13908,-3304,-36,8,-10,-6,-4,-24,8,44,0,0,0,0,0,0,0,0,0
3698,3698,0,-10594,10424,4198,-13102,4030,10556,-10594,-3866,-11868,10716,5252,-13990,3536,11796,-10804,-4960,-4,8,-26,-22,-20,8,-10,-22,0,0,0,0,0,0,0,0,0
3699,3699,0,13106,-4270,-10354,10768,3806,-13026,4556,10268,13970,-3818,-11724,10934,4796,-13938,3956,11498,28,24,24,-56,-36,40,24,-6,0,0,0,0,0,0,0,0,0
3700,3700,0,-10872,-3488,13086,-4670,-10194,10908,3444,-13086,-11116,-4650,13940,-4160,-11396,11296,4376,-14054,-20,40,-42,-22,-4,40,8,28,0,0,0,0,0,0,0,0,0
3701,3701,0,4782,9980,-11138,-3110,12962,-5100,-9840,11232,4324,11312,-11324,-4176,14034,-4602,-11100,11556,12,8,-42,-22,-4,24,-10,-6,0,0,0,0,0,0,0,0,0
3702,3702,0,2830,-13026,5300,9762,-11362,-2742,13022,-5446,3918,-14002,4828,10966,-11620,-3754,13940,-4944,-20,40,24,-6,-4,40,-10,-6,0,0,0,0,0,0,0,0,0
3703,3703,0,-9586,11396,2534,-13038,5624,9448,-11488,-2314,-10860,11812,3582,-14006,5188,10732,-11896,-3304,12,-8,-26,-38,-20,8,-26,44,0,0,0,0,0,0,0,0,0
3704,3704,0,12914,-5746,-9372,11640,2118,-12878,6030,9094,13906,-5390,-10580,11956,3136,-13938,5612,10398,28,8,-26,-6,28,8,24,12,0,0,0,0,0,0,0,0,0
3705,3705,0,-11794,-1910,12832,-6180,-9012,11838,1638,-12822,-12116,-2808,13876,-5762,-10334,12286,2682,-13894,12,8,-42,-6,-36,-8,24,12,0,0,0,0,0,0,0,0,0
3706,3706,0,6422,8894,-11844,-1500,12714,-6544,-8642,12002,6002,10078,-12320,-2426,13874,-6202,-9978,12398,-20,8,8,12,-20,24,8,12,0,0,0,0,0,0,0,0,0
3707,3707,0,1266,-12718,6640,8530,-12050,-1122,12672,-6856,2264,-13794,6390,9770,-12522,-2012,13748,-6550,12,-8,24,-22,12,-24,8,-38,0,0,0,0,0,0,0,0,0
3708,3708,0,-8478,12200,792,-12652,7086,8282,-12116,-666,-9656,12672,1822,-13814,6760,9508,-12742,-1550,-4,8,-10,-6,-36,24,-26,12,0,0,0,0,0,0,0,0,0
3709,3709,0,12602,-7294,-8142,12274,460,-12540,7482,7928,13668,-7032,-9356,12798,1380,-13618,7180,9152,-20,40,-26,-6,-36,24,8,-6,0,0,0,0,0,0,0,0,0
