Sample in Buffer,Sample in Window,TRIGGER,u3_adc_analysis/adc2_a1_1[15:0],u3_adc_analysis/adc2_a2_1[15:0],u3_adc_analysis/adc2_a3_1[15:0],u3_adc_analysis/adc2_a4_1[15:0],u3_adc_analysis/adc2_a1_2[15:0],u3_adc_analysis/adc2_a2_2[15:0],u3_adc_analysis/adc2_a3_2[15:0],u3_adc_analysis/adc2_a4_2[15:0],u3_adc_analysis/adc2_b1_1[15:0],u3_adc_analysis/adc2_b2_1[15:0],u3_adc_analysis/adc2_b3_1[15:0],u3_adc_analysis/adc2_b4_1[15:0],u3_adc_analysis/adc2_b1_2[15:0],u3_adc_analysis/adc2_b2_2[15:0],u3_adc_analysis/adc2_b3_2[15:0],u3_adc_analysis/adc2_b4_2[15:0],u3_adc_analysis/time_8s_2
1038,1038,0,22314,22748,23074,23428,23646,24010,24244,24544,2,-12,16,-18,2,-12,0,-18,0
1039,1039,0,24662,24880,25032,25256,25268,25418,25526,25618,2,-12,0,0,-14,-12,0,-18,0
1040,1040,0,25530,25582,25558,25552,25364,25338,25204,25110,-46,4,0,-18,-30,-28,0,-18,0
1041,1041,0,24884,24704,24436,24308,23960,23712,23424,23108,18,-12,32,16,2,4,0,-18,0
1042,1042,0,22648,22312,21944,21506,21018,20528,20098,19614,-14,20,0,-18,-14,4,32,16,0
1043,1043,0,19002,18482,17970,17386,16756,16142,15514,14876,-14,-28,32,0,2,-12,0,-18,0
1044,1044,0,14154,13472,12772,12118,11306,10558,9866,9098,18,-28,0,0,-14,20,0,-18,0
1045,1045,0,8294,7488,6784,5980,5154,4334,3554,2702,2,4,-34,32,-14,4,0,-18,0
1046,1046,0,1866,1066,238,-538,-1386,-2236,-3014,-3856,-14,-12,0,32,-14,-12,16,0,0
1047,1047,0,-4610,-5458,-6290,-7034,-7764,-8590,-9340,-10118,18,44,32,32,34,-12,16,-18,0
1048,1048,0,-10822,-11572,-12252,-13026,-13658,-14374,-15084,-15692,18,-12,32,16,-46,20,0,-18,0
1049,1049,0,-16266,-16922,-17548,-18124,-18710,-19224,-19900,-20288,-14,20,0,32,-46,-28,16,0,0
1050,1050,0,-20770,-21174,-21754,-22136,-22496,-22918,-23340,-23674,-14,4,0,0,18,4,0,0,0
1051,1051,0,-23900,-24224,-24544,-24764,-24888,-25142,-25362,-25516,-14,4,0,32,18,-28,16,0,0
1052,1052,0,-25538,-25692,-25770,-25806,-25810,-25836,-25786,-25758,-30,-12,16,32,2,4,16,-18,0
1053,1053,0,-25602,-25548,-25442,-25288,-25000,-24886,-24694,-24422,-30,4,16,0,2,4,16,16,0
1054,1054,0,-24068,-23850,-23532,-23220,-22718,-22298,-22040,-21486,-14,-12,0,-18,-30,-12,0,0,0
1055,1055,0,-21034,-20502,-20126,-19556,-18982,-18376,-17804,-17222,18,4,16,0,2,4,16,0,0
1056,1056,0,-16568,-15972,-15358,-14656,-13914,-13256,-12562,-11832,2,20,-18,-50,2,4,16,0,0
1057,1057,0,-11078,-10316,-9582,-8810,-8026,-7210,-6484,-5682,-14,4,-18,0,2,-12,32,-34,0
1058,1058,0,-4874,-4022,-3268,-2438,-1680,-756,14,834,-14,4,16,0,-30,-12,-18,-18,0
1059,1059,0,1594,2458,3250,4104,4858,5688,6452,7256,18,4,0,-18,2,4,16,-18,0
1060,1060,0,7976,8774,9506,10254,10954,11686,12450,13072,-14,-12,0,-34,2,-28,0,0,0
1061,1061,0,13770,14432,15136,15772,16342,16922,17600,18082,2,4,0,-18,-14,-12,32,0,0
1062,1062,0,18644,19180,19708,20192,20644,21134,21558,21960,2,20,-18,0,-14,4,16,0,0
1063,1063,0,22330,22700,23106,23412,23662,23936,24276,24528,2,20,16,0,18,4,0,32,0
1064,1064,0,24694,24864,25064,25224,25268,25418,25510,25586,-14,4,0,16,2,-12,-18,0,0
1065,1065,0,25530,25546,25598,25552,25396,25322,25220,25078,18,4,-34,16,18,-28,0,0,0
1066,1066,0,24884,24688,24452,24260,23944,23696,23392,23092,-30,-28,-18,0,-30,-12,0,16,0
1067,1067,0,22664,22312,21896,21506,21002,20560,20082,19598,2,4,16,0,-30,-28,16,0,0
1068,1068,0,19002,18450,17938,17386,16724,16078,15482,14876,18,-12,0,16,2,-12,-18,32,0
1069,1069,0,14122,13456,12756,12086,11322,10526,9794,9082,-30,4,0,0,-30,-12,0,-18,0
1070,1070,0,8278,7488,6736,5948,5082,4350,3522,2742,18,-28,16,16,-14,-12,0,-18,0
1071,1071,0,1896,1034,238,-522,-1402,-2236,-3014,-3824,2,-12,16,0,2,4,-18,0,0
1072,1072,0,-4626,-5442,-6290,-7018,-7756,-8574,-9372,-10086,18,4,-34,-18,-30,4,16,32,0
1073,1073,0,-10822,-11556,-12316,-13042,-13674,-14390,-15100,-15708,18,20,16,0,18,-28,16,16,0
1074,1074,0,-16314,-16954,-17612,-18108,-18710,-19240,-19964,-20272,-14,-28,-34,0,18,-44,0,16,0
1075,1075,0,-20770,-21206,-21786,-22120,-22512,-22950,-23372,-23674,-14,-12,0,0,-30,-12,-18,0,0
1076,1076,0,-23900,-24256,-24560,-24780,-24920,-25158,-25394,-25532,2,-12,0,-18,18,-44,-34,0,0
1077,1077,0,-25554,-25676,-25804,-25790,-25794,-25820,-25836,-25774,2,-12,-18,32,-14,4,0,0,0
1078,1078,0,-25634,-25548,-25474,-25336,-25106,-24886,-24760,-24470,2,-28,-18,0,2,-12,0,-18,0
1079,1079,0,-24084,-23850,-23580,-23236,-22798,-22362,-22088,-21518,18,20,0,0,-14,-12,-18,0,0
1080,1080,0,-21050,-20536,-20190,-19540,-18998,-18424,-17852,-17286,-14,4,-18,16,-46,60,16,16,0
1081,1081,0,-16584,-15988,-15358,-14706,-13968,-13288,-12578,-11864,2,4,0,0,-30,-12,0,-18,0
1082,1082,0,-11094,-10384,-9614,-8858,-8010,-7282,-6468,-5714,-30,4,-18,16,2,-12,16,16,0
1083,1083,0,-4874,-4070,-3284,-2486,-1642,-820,14,818,2,-12,0,16,2,-12,0,0,0
1084,1084,0,1610,2442,3282,4040,4874,5640,6468,7208,2,44,0,0,-46,-12,0,0,0
1085,1085,0,7976,8742,9522,10222,10982,11718,12466,13072,-30,-12,0,16,-30,-12,0,0,0
1086,1086,0,13786,14464,15152,15756,16358,16970,17584,18098,2,-12,16,16,2,-12,16,-18,0
1087,1087,0,18644,19212,19708,20208,20644,21192,21592,21944,2,-12,16,0,-46,4,16,-34,0
1088,1088,0,22314,22732,23074,23452,23662,24010,24276,24496,2,4,16,0,2,-12,0,-34,0
1089,1089,0,24662,24864,25032,25224,25284,25434,25526,25568,-46,20,0,32,18,-12,16,48,0
1090,1090,0,25530,25582,25542,25488,25380,25338,25236,25062,-14,4,16,16,18,4,-18,32,0
1091,1091,0,24884,24672,24500,24244,23960,23696,23408,23108,18,-28,-18,32,18,-44,0,-34,0
1092,1092,0,22648,22312,21912,21490,20986,20544,20082,19598,-14,4,0,-34,-14,-28,16,-34,0
1093,1093,0,19018,18466,17922,17370,16740,16078,15498,14844,2,4,32,0,18,-12,16,0,0
1094,1094,0,14106,13456,12756,12028,11290,10526,9810,9114,-14,-28,0,-18,2,-12,48,0,0
1095,1095,0,8326,7488,6692,5932,5146,4334,3490,2710,2,20,16,0,2,-28,-34,0,0
1096,1096,0,1912,1050,222,-538,-1418,-2252,-3030,-3840,-14,-28,-18,-18,-14,4,0,16,0
1097,1097,0,-4626,-5476,-6220,-7050,-7818,-8590,-9372,-10086,18,-12,16,32,2,-12,-34,32,0
1098,1098,0,-10838,-11572,-12338,-13026,-13690,-14390,-15084,-15708,-14,-12,-18,-18,2,-12,16,0,0
1099,1099,0,-16314,-16954,-17564,-18156,-18726,-19240,-19916,-20288,-14,20,32,16,18,-12,0,-18,0
1100,1100,0,-20802,-21238,-21786,-22120,-22512,-22950,-23356,-23658,2,4,0,-34,-30,-28,0,32,0
1101,1101,0,-23900,-24288,-24512,-24764,-24904,-25126,-25378,-25500,-14,4,16,0,-62,-12,0,0,0
1102,1102,0,-25554,-25708,-25786,-25854,-25810,-25836,-25836,-25774,18,44,16,16,2,-12,16,16,0
1103,1103,0,-25618,-25564,-25490,-25304,-25074,-24886,-24710,-24454,2,4,16,-18,-14,-12,16,0,0
1104,1104,0,-24100,-23834,-23532,-23220,-22766,-22330,-22072,-21518,2,-12,16,0,2,4,48,0,0
1105,1105,0,-21050,-20502,-20174,-19556,-19030,-18392,-17836,-17238,2,4,0,-18,-46,20,16,32,0
1106,1106,0,-16648,-15940,-15342,-14690,-13984,-13256,-12562,-11864,2,-12,0,0,2,-12,0,32,0
1107,1107,0,-11110,-10332,-9566,-8858,-8026,-7266,-6452,-5730,-46,4,32,32,-14,-12,16,0,0
1108,1108,0,-4842,-4022,-3252,-2470,-1626,-832,14,818,-46,-12,0,0,-30,4,0,0,0
1109,1109,0,1594,2458,3298,4040,4858,5688,6468,7208,2,20,-18,0,2,-12,16,-18,0
1110,1110,0,7976,8758,9522,10238,10950,11718,12434,13136,-14,-12,16,0,-14,-44,16,32,0
1111,1111,0,13786,14464,15152,15788,16374,16954,17568,18066,-30,-28,16,0,-46,-28,-18,16,0
1112,1112,0,18628,19196,19724,20192,20628,21134,21574,21960,-30,-12,-18,0,2,44,16,16,0
1113,1113,0,22314,22732,23090,23452,23662,24042,24260,24528,-14,-12,-18,16,-14,4,-18,16,0
1114,1114,0,24662,24864,25048,25256,25268,25434,25542,25568,-30,4,-18,0,2,4,0,16,0
1115,1115,0,25498,25530,25598,25488,25348,25302,25204,25062,18,4,0,32,2,60,0,0,0
1116,1116,0,24836,24656,24484,24260,23928,23696,23392,23076,2,-28,0,32,-46,4,0,-34,0
1117,1117,0,22664,22328,21864,21458,21018,20544,20082,19566,-14,-12,32,0,-14,-12,0,0,0
1118,1118,0,19002,18466,17938,17354,16740,16094,15514,14860,18,-12,-18,-18,-30,4,-18,-50,0
1119,1119,0,14106,13440,12756,12070,11258,10526,9810,9114,18,20,-18,-18,-14,-12,0,0,0
1120,1120,0,8294,7472,6768,5980,5130,4302,3522,2734,-14,-28,16,-34,-30,-12,-34,-34,0
1121,1121,0,1882,1098,254,-538,-1370,-2220,-3046,-3824,-46,-12,16,16,-46,-12,32,16,0
1122,1122,0,-4626,-5458,-6258,-7002,-7796,-8590,-9324,-10052,2,-28,0,16,2,4,0,32,0
1123,1123,0,-10806,-11604,-12322,-13010,-13706,-14406,-15116,-15708,2,44,0,16,-30,4,0,0,0
1124,1124,0,-16314,-16954,-17564,-18108,-18758,-19240,-19916,-20304,2,4,-34,0,2,-12,16,-18,0
1125,1125,0,-20802,-21206,-21770,-22120,-22512,-22982,-23372,-23690,-14,-12,-18,16,-30,4,-18,-34,0
1126,1126,0,-23916,-24272,-24560,-24796,-24920,-25126,-25410,-25516,2,4,0,-18,-30,44,32,32,0
1127,1127,0,-25586,-25692,-25836,-25790,-25794,-25868,-25820,-25742,-30,4,16,0,-62,-12,0,-18,0
1128,1128,0,-25650,-25580,-25474,-25336,-25058,-24886,-24656,-24454,34,-28,32,16,-30,4,0,0,0
1129,1129,0,-24044,-23866,-23548,-23220,-22766,-22314,-22088,-21502,18,-12,32,-18,18,-12,32,-34,0
1130,1130,0,-21098,-20502,-20158,-19540,-19014,-18408,-17804,-17254,2,4,16,-34,18,-12,16,16,0
1131,1131,0,-16568,-15956,-15342,-14690,-13968,-13256,-12562,-11848,18,44,0,-50,18,4,0,0,0
1132,1132,0,-11078,-10368,-9582,-8842,-8058,-7250,-6468,-5714,-30,4,0,16,-30,4,-18,-18,0
1133,1133,0,-4922,-4038,-3252,-2454,-1680,-788,46,834,-46,-12,16,-18,-14,20,-34,0,0
1134,1134,0,1642,2458,3314,4024,4874,5720,6452,7208,-30,4,16,0,2,20,16,0,0
1135,1135,0,7976,8726,9506,10222,10954,11702,12466,13088,-30,4,0,0,-14,4,-34,0,0
1136,1136,0,13770,14480,15136,15740,16342,16954,17552,18098,2,-12,-34,32,-30,4,-18,32,0
1137,1137,0,18660,19164,19708,20208,20644,21134,21592,21960,-14,4,32,16,2,4,0,-34,0
1138,1138,0,22314,22716,23074,23396,23678,23952,24260,24544,-30,-28,-18,0,2,44,16,0,0
1139,1139,0,24646,24880,25048,25208,25316,25402,25510,25552,2,4,0,-18,-46,-12,0,-18,0
1140,1140,0,25546,25546,25574,25520,25396,25354,25204,25094,-14,-12,32,0,2,4,-34,32,0
1141,1141,0,24884,24720,24468,24260,23928,23712,23424,23108,2,44,-18,-18,2,28,0,0,0
1142,1142,0,22648,22280,21896,21458,21034,20560,20066,19598,-30,28,0,-18,-14,-28,0,32,0
1143,1143,0,19002,18482,17922,17354,16756,16094,15530,14860,2,20,16,-18,-46,4,32,0,0
1144,1144,0,14138,13456,12756,12070,11290,10526,9826,9098,2,20,0,0,-14,-12,0,0,0
1145,1145,0,8294,7504,6752,5980,5130,4334,3506,2702,2,20,16,16,18,-12,16,0,0
1146,1146,0,1882,1066,206,-538,-1386,-2188,-3030,-3840,2,4,0,0,2,4,0,0,0
1147,1147,0,-4610,-5458,-6274,-7018,-7780,-8574,-9356,-10086,-30,4,-18,-34,-30,-12,0,16,0
1148,1148,0,-10806,-11588,-12338,-13010,-13706,-14374,-15100,-15724,18,4,32,16,34,4,0,16,0
1149,1149,0,-16314,-16938,-17596,-18108,-18726,-19224,-19900,-20288,-14,4,-34,0,-46,-12,-18,-18,0
1150,1150,0,-20802,-21206,-21770,-22120,-22528,-22934,-23356,-23642,-30,4,0,-18,2,20,0,16,0
1151,1151,0,-23868,-24256,-24576,-24764,-24888,-25126,-25394,-25500,-14,-28,-18,0,-30,4,0,-18,0
1152,1152,0,-25570,-25724,-25820,-25822,-25794,-25788,-25836,-25790,-14,20,0,16,34,20,-18,-18,0
1153,1153,0,-25634,-25564,-25506,-25304,-25048,-24886,-24726,-24470,2,20,0,-18,2,-12,-34,-18,0
1154,1154,0,-24116,-23850,-23580,-23204,-22734,-22314,-22072,-21550,-30,60,0,0,-46,-28,-18,32,0
1155,1155,0,-21050,-20520,-20142,-19572,-19030,-18440,-17820,-17270,-14,-12,16,16,2,4,-18,0,0
1156,1156,0,-16600,-15988,-15310,-14690,-13968,-13240,-12562,-11864,2,44,-34,-18,-14,44,16,0,0
1157,1157,0,-11094,-10332,-9598,-8842,-8042,-7266,-6484,-5730,-46,4,0,-18,2,-12,16,32,0
1158,1158,0,-4858,-4038,-3284,-2454,-1680,-816,-4,834,2,-12,-34,32,-46,-12,0,16,0
1159,1159,0,1626,2394,3282,4056,4842,5672,6468,7240,-14,-12,-18,-18,-30,4,0,16,0
1160,1160,0,7976,8758,9554,10254,10950,11702,12450,13120,2,4,-18,0,-30,20,0,0,0
1161,1161,0,13738,14496,15152,15788,16358,17002,17584,18098,-14,4,0,-18,2,4,16,-18,0
1162,1162,0,18612,19196,19724,20208,20644,21134,21592,21976,34,44,16,0,-14,4,32,48,0
1163,1163,0,22314,22780,23134,23518,23662,23994,24292,24528,-14,4,16,32,-46,4,-18,-18,0
1164,1164,0,24646,24864,25064,25240,25284,25402,25526,25586,18,44,0,0,-30,4,-18,16,0
1165,1165,0,25514,25598,25566,25520,25348,25306,25220,25126,-30,4,16,-18,2,-12,0,0,0
1166,1166,0,24884,24688,24484,24308,23928,23696,23408,23092,2,20,-18,0,2,4,0,0,0
1167,1167,0,22632,22280,21896,21490,20986,20528,20098,19582,18,-28,0,-18,2,4,16,-18,0
1168,1168,0,19002,18482,17922,17354,16740,16094,15530,14844,-14,-12,16,0,-30,-12,-18,16,0
1169,1169,0,14090,13472,12740,12102,11290,10542,9826,9082,-30,28,0,-18,-14,-28,-18,0,0
1170,1170,0,8310,7504,6784,5964,5114,4302,3522,2702,2,-12,0,0,-14,-12,0,0,0
1171,1171,0,1912,1034,238,-522,-1402,-2204,-3030,-3824,-30,44,0,0,34,-12,32,-18,0
1172,1172,0,-4610,-5458,-6274,-7034,-7740,-8622,-9324,-10086,2,4,-18,0,-46,4,0,32,0
1173,1173,0,-10838,-11588,-12316,-13026,-13690,-14390,-15132,-15740,-46,-12,0,16,-14,4,16,32,0
1174,1174,0,-16298,-16970,-17580,-18140,-18742,-19272,-19916,-20304,-14,-12,48,32,-30,20,32,0,0
1175,1175,0,-20754,-21206,-21770,-22120,-22512,-22982,-23356,-23674,-46,-12,0,16,2,4,16,0,0
1176,1176,0,-23900,-24256,-24544,-24796,-24936,-25142,-25378,-25500,2,4,16,16,18,-28,0,0,0
1177,1177,0,-25554,-25708,-25804,-25806,-25810,-25804,-25836,-25742,-46,-28,0,0,-62,-28,-18,0,0
1178,1178,0,-25650,-25548,-25458,-25304,-25032,-24886,-24710,-24454,-14,4,0,32,-14,-12,-18,48,0
1179,1179,0,-24100,-23866,-23548,-23220,-22766,-22314,-22040,-21502,2,-28,-18,-18,-46,-12,16,16,0
1180,1180,0,-21034,-20502,-20126,-19508,-18982,-18408,-17820,-17238,2,4,-34,16,2,4,16,32,0
1181,1181,0,-16600,-15972,-15326,-14640,-13914,-13256,-12546,-11832,-14,4,16,16,2,-12,0,-18,0
1182,1182,0,-11070,-10332,-9598,-8810,-8074,-7298,-6500,-5682,-14,4,16,32,-14,4,0,32,0
1183,1183,0,-4890,-4022,-3284,-2438,-1664,-788,30,818,-30,-28,0,16,2,-12,-34,32,0
1184,1184,0,1658,2458,3250,4040,4842,5672,6468,7192,-30,-28,-18,0,2,-28,-34,0,0
1185,1185,0,7976,8726,9538,10238,10950,11718,12482,13104,-14,4,0,0,18,28,0,-18,0
1186,1186,0,13770,14480,15136,15740,16326,16986,17568,18124,-14,-12,16,32,18,-28,16,32,0
1187,1187,0,18644,19228,19708,20192,20644,21134,21592,22006,-14,-12,-18,0,2,-12,32,16,0
1188,1188,0,22330,22748,23058,23452,23646,24026,24276,24528,-14,20,-34,0,-14,4,0,0,0
1189,1189,0,24678,24864,25064,25208,25268,25466,25494,25568,2,4,0,16,-14,-28,0,0,0
1190,1190,0,25530,25566,25542,25504,25380,25318,25252,25094,-30,20,-18,0,-30,-28,32,0,0
1191,1191,0,24884,24720,24500,24292,23944,23696,23392,23108,18,-28,0,-18,-30,-28,16,16,0
1192,1192,0,22648,22296,21928,21474,20986,20528,20082,19582,2,-12,16,-18,18,4,0,32,0
1193,1193,0,18986,18482,17954,17370,16708,16094,15498,14860,-46,-28,-18,0,18,4,-50,-18,0
1194,1194,0,14122,13472,12756,12086,11274,10542,9866,9082,2,-12,-18,-18,18,4,-18,16,0
1195,1195,0,8310,7504,6768,5948,5114,4302,3522,2702,2,4,16,16,2,-12,0,16,0
1196,1196,0,1912,1050,254,-538,-1402,-2204,-2982,-3808,-14,4,0,16,18,-12,0,0,0
1197,1197,0,-4642,-5476,-6274,-7018,-7780,-8574,-9340,-10102,-46,-12,0,0,18,-28,0,0,0
1198,1198,0,-10822,-11588,-12284,-13010,-13690,-14390,-15084,-15740,2,-12,16,0,2,20,16,-34,0
1199,1199,0,-16314,-16922,-17564,-18140,-18774,-19224,-19884,-20272,-30,-12,0,0,-46,4,32,32,0
1200,1200,0,-20802,-21206,-21738,-22152,-22496,-22934,-23308,-23658,-14,28,0,16,-14,-12,0,32,0
1201,1201,0,-23884,-24240,-24528,-24780,-24920,-25158,-25378,-25500,18,4,0,16,-14,-12,16,32,0
1202,1202,0,-25538,-25692,-25770,-25806,-25794,-25804,-25820,-25806,-30,-12,0,32,-14,-28,0,0,0
1203,1203,0,-25618,-25564,-25458,-25352,-25042,-24886,-24672,-24438,2,-12,0,0,-14,4,16,0,0
1204,1204,0,-24044,-23802,-23564,-23220,-22734,-22330,-22024,-21550,18,-12,16,0,18,44,32,32,0
1205,1205,0,-21066,-20486,-20142,-19540,-18998,-18376,-17820,-17254,-30,-12,-34,0,2,28,-34,-18,0
1206,1206,0,-16584,-15972,-15358,-14706,-13968,-13256,-12562,-11864,34,4,32,0,2,-12,-34,0,0
1207,1207,0,-11110,-10316,-9566,-8826,-8042,-7226,-6468,-5714,-46,20,-18,0,18,-12,32,0,0
1208,1208,0,-4890,-4006,-3268,-2438,-1642,-788,14,868,-30,20,0,16,-46,4,0,0,0
1209,1209,0,1610,2458,3282,4056,4858,5704,6452,7240,-30,4,16,16,2,28,-34,0,0
1210,1210,0,7992,8742,9554,10306,10970,11702,12482,13136,2,-12,32,-34,2,4,32,32,0
1211,1211,0,13802,14464,15152,15820,16326,16986,17568,18156,2,-12,0,48,2,-12,32,32,0
1212,1212,0,18644,19196,19740,20224,20644,21102,21574,22038,2,4,16,0,18,4,16,32,0
1213,1213,0,22362,22716,23090,23468,23662,23978,24260,24528,-46,-12,0,16,2,-12,0,0,0
1214,1214,0,24662,24880,25048,25224,25284,25434,25526,25568,-14,-12,-18,-18,-14,4,-18,32,0
1215,1215,0,25562,25546,25558,25520,25380,25286,25252,25078,-14,4,0,16,-30,-12,16,0,0
1216,1216,0,24884,24688,24500,24308,23928,23696,23424,23108,2,44,32,-18,18,-28,-18,-18,0
1217,1217,0,22664,22312,21912,21522,20986,20528,20098,19598,-14,-28,0,32,2,-12,32,0,0
1218,1218,0,19002,18450,17954,17402,16740,16094,15466,14844,-46,-28,32,16,-14,4,0,0,0
1219,1219,0,14138,13440,12772,12102,11290,10526,9866,9098,-30,-12,16,16,-30,-12,-18,32,0
1220,1220,0,8310,7488,6768,5948,5130,4350,3538,2686,18,-28,32,16,2,4,-18,0,0
1221,1221,0,1866,1034,222,-538,-1386,-2220,-3014,-3840,2,-28,16,0,-30,44,0,-50,0
1222,1222,0,-4594,-5476,-6274,-7066,-7764,-8606,-9372,-10102,-46,-12,-18,0,-14,4,16,0,0
1223,1223,0,-10790,-11536,-12322,-13026,-13674,-14406,-15116,-15724,-14,-12,32,0,-46,4,-34,-18,0
1224,1224,0,-16282,-16954,-17580,-18156,-18758,-19208,-19916,-20272,2,-12,-18,-50,2,4,32,-18,0
1225,1225,0,-20786,-21190,-21786,-22136,-22512,-22998,-23372,-23690,-30,4,-18,16,-14,44,32,0,0
1226,1226,0,-23868,-24288,-24560,-24780,-24936,-25142,-25378,-25516,-30,-12,0,0,-14,20,-34,-18,0
1227,1227,0,-25554,-25708,-25836,-25822,-25810,-25820,-25836,-25790,18,44,16,16,2,-12,0,0,0
1228,1228,0,-25634,-25580,-25490,-25304,-25058,-24902,-24710,-24470,2,-12,0,16,-30,4,32,0,0
1229,1229,0,-24100,-23882,-23564,-23236,-22750,-22314,-22072,-21502,-30,20,0,0,2,4,0,48,0
1230,1230,0,-21018,-20520,-20190,-19540,-18998,-18440,-17836,-17206,-46,20,-34,0,2,4,16,-18,0
1231,1231,0,-16600,-16020,-15358,-14672,-13946,-13288,-12578,-11848,-46,4,16,32,-46,20,-18,0,0
1232,1232,0,-11094,-10400,-9566,-8810,-8042,-7298,-6484,-5682,-46,4,-34,-18,34,-28,-18,0,0
1233,1233,0,-4890,-4086,-3232,-2438,-1610,-804,30,818,-14,4,32,-34,-14,-28,0,0,0
1234,1234,0,1610,2394,3282,4072,4826,5624,6484,7224,-62,-12,-34,0,-30,-28,32,0,0
1235,1235,0,7944,8758,9522,10238,10970,11702,12450,13088,-14,4,16,0,-14,4,16,-18,0
1236,1236,0,13754,14496,15152,15788,16358,16970,17584,18140,2,-28,0,-34,-14,20,0,0,0
1237,1237,0,18612,19212,19724,20192,20660,21166,21574,21960,-30,4,0,-18,-30,-12,32,0,0
1238,1238,0,22298,22732,23134,23396,23678,24010,24244,24528,-46,-12,16,0,-46,-12,32,-34,0
1239,1239,0,24646,24928,25048,25208,25316,25418,25510,25568,-14,4,16,-18,-46,4,0,0,0
1240,1240,0,25546,25566,25542,25488,25380,25302,25220,25094,2,20,16,-34,2,-12,16,16,0
1241,1241,0,24900,24720,24452,24276,23944,23652,23408,23076,2,-12,0,0,2,44,16,0,0
1242,1242,0,22632,22296,21896,21458,20986,20560,20066,19598,2,-12,0,-18,2,-12,0,0,0
1243,1243,0,18986,18482,17938,17386,16692,16094,15482,14860,2,-44,16,-18,2,20,-18,-18,0
1244,1244,0,14106,13456,12772,12054,11274,10526,9810,9082,-46,-44,16,-18,-14,4,16,0,0
1245,1245,0,8278,7472,6768,5948,5098,4334,3538,2702,-14,-28,0,-18,-46,-12,-18,16,0
1246,1246,0,1882,1034,222,-506,-1386,-2188,-3046,-3824,2,4,-50,0,2,28,0,16,0
1247,1247,0,-4642,-5458,-6242,-7002,-7802,-8574,-9356,-10086,-46,-12,16,0,2,4,16,0,0
1248,1248,0,-10838,-11620,-12354,-13010,-13706,-14390,-15100,-15692,-30,4,0,0,-30,44,-18,-18,0
1249,1249,0,-16314,-16986,-17596,-18124,-18726,-19272,-19932,-20272,2,-28,16,16,18,-12,0,0,0
1250,1250,0,-20786,-21206,-21770,-22104,-22512,-22982,-23372,-23658,-14,4,-18,0,-30,4,0,0,0
1251,1251,0,-23916,-24240,-24544,-24764,-24936,-25142,-25394,-25516,2,-12,32,16,-46,4,16,0,0
1252,1252,0,-25554,-25724,-25804,-25806,-25810,-25836,-25820,-25774,-14,4,0,32,-14,-12,0,16,0
1253,1253,0,-25650,-25548,-25474,-25336,-25042,-24854,-24710,-24518,-30,-12,16,16,2,-12,16,0,0
1254,1254,0,-24100,-23866,-23532,-23252,-22734,-22330,-22056,-21534,-14,4,0,16,-14,4,-18,0,0
1255,1255,0,-21050,-20502,-20142,-19556,-19014,-18424,-17804,-17254,-14,-12,-18,32,34,4,0,16,0
1256,1256,0,-16600,-15988,-15326,-14748,-13968,-13272,-12562,-11880,-30,20,16,0,-14,28,0,16,0
1257,1257,0,-11158,-10352,-9598,-8858,-8026,-7250,-6468,-5730,2,-12,-18,-18,2,4,0,16,0
1258,1258,0,-4842,-4054,-3252,-2454,-1664,-788,14,818,-30,-44,0,0,-14,-12,-18,16,0
1259,1259,0,1642,2442,3266,4088,4826,5656,6468,7208,-14,4,0,0,2,-28,16,0,0
1260,1260,0,7976,8726,9522,10238,10966,11686,12450,13104,2,4,0,0,2,4,-18,0,0
1261,1261,0,13786,14432,15152,15740,16342,16938,17584,18098,-14,-12,16,0,-14,4,16,16,0
1262,1262,0,18612,19180,19772,20208,20676,21102,21592,21944,-46,-28,16,-18,-30,-28,0,16,0
1263,1263,0,22346,22716,23134,23452,23662,24010,24308,24528,34,-12,0,32,2,4,-18,-18,0
1264,1264,0,24694,24864,25064,25192,25332,25402,25494,25568,2,-28,0,0,2,-12,0,32,0
1265,1265,0,25562,25582,25542,25536,25412,25322,25252,25094,-30,-12,16,16,-14,44,16,16,0
1266,1266,0,24916,24656,24484,24276,23944,23664,23408,23108,18,4,32,0,-30,-12,0,16,0
1267,1267,0,22680,22312,21912,21474,21002,20560,20050,19598,-30,44,0,16,-14,-12,-18,0,0
1268,1268,0,19018,18466,17922,17370,16740,16094,15482,14876,-14,4,0,0,2,-28,0,32,0
1269,1269,0,14154,13456,12788,12118,11322,10542,9778,9114,-14,20,-18,0,-14,-12,32,0,0
1270,1270,0,8278,7472,6752,5980,5170,4366,3490,2718,18,4,0,32,18,-12,-18,0,0
1271,1271,0,1912,1066,238,-538,-1418,-2220,-3030,-3856,-30,-28,0,16,-30,4,-18,0,0
1272,1272,0,-4626,-5458,-6290,-7002,-7764,-8590,-9372,-10070,2,-12,32,16,-14,44,-18,-18,0
1273,1273,0,-10838,-11584,-12370,-13010,-13690,-14406,-15100,-15740,2,-28,-34,16,2,-12,16,0,0
1274,1274,0,-16346,-16922,-17596,-18108,-18758,-19224,-19900,-20304,2,4,0,16,2,-12,16,0,0
1275,1275,0,-20786,-21206,-21770,-22120,-22480,-22934,-23372,-23658,2,-12,16,-18,2,-12,0,32,0
1276,1276,0,-23900,-24256,-24544,-24764,-24920,-25158,-25410,-25516,-14,4,32,16,-14,44,0,0,0
