Sample in Buffer,Sample in Window,TRIGGER,int_dac_top/top_dac4_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac4_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac4_int/tx_tdata[255:0],int_dac_top/top_dac1_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac1_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac1_int/tx_tdata[255:0],int_dac_top/top_dac2_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac2_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac2_int/tx_tdata[255:0],int_dac_top/top_dac3_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac3_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac3_int/tx_tdata[255:0],int_dac_top/top_dac4_int/syncb_buf,int_dac_top/top_dac1_int/syncb_buf,int_dac_top/top_dac2_int/syncb_buf,int_dac_top/top_dac3_int/syncb_buf,int_dac_top/top_dac3_int/syncb_logic,int_dac_top/top_dac4_int/syncb_logic,int_dac_top/top_dac1_int/syncb_logic,int_dac_top/top_dac2_int/syncb_logic,sysref_logic,sysref_o,int_dac_top/top_dac1_int/tx_aresetn,int_dac_top/top_dac3_int/tx_aresetn,int_dac_top/top_dac2_int/tx_aresetn,int_dac_top/top_dac4_int/tx_aresetn
530,530,0,0,bf363ac0,313b73ded13f41cf323ed3c47d3630c07429cbc15c187cc9e20483d6eef099e7,0,af3f41d0,b620e9051b30eff1cb3a55dfbb3fedcf6e3e3ac5063747c03b2a8fc14f19f4c8,0,69c9cc3f,b2c4cd212ac0f030e0c1493babc9d53fc6d6233eeae75c3669fb44295b0f2218,f,bcbcbcbc,3514f83fa31dd23e4e26113cfe2dc63781340d32ab390c2b5c3df0227a3ff019,0,0,0,1,0,1,1,1,0,0,1,1,1,1
531,531,0,0,50f13ce7,6029d1c145188ac9c90496d6d5f0b0e75ede2bfb31cf1e0fcac498212ec0c730,0,ab19c1c8,683e30c5f93644c0282a95c1381901c9d005ced5d6f1bde63fdf24faddcf1e0e,0,fa0e7f18,d9d61d3e01e84f3682fb3029740f0a18e2218a04003198f0533b28ded73f08cf,f,bcbcbcbc,e3cd8ecb2dc814d2e6c3c7d929c175e208c0e4eb8ac0d8f5acc20d0060c6430a,0,0,0,1,0,1,1,1,0,0,1,1,1,1
532,532,0,0,36c08630,48de44fb20cf370fc0c4ad212cc0d830d7c13b3b97c9d33fa9d62c3ec7e77036,0,1fd0bb0d,b705e1d5bef1d4e62adf3dfacccf360e26c5cb2042c02b309ac1d53a0ec9bd3f,0,d03f49cf,f8217104103180f05c3b13ded93ff8ce173ea9c4413628c01d29e6c1f317b8c9,f,bcbcbcbc,b93fdd17db3f160e5a3ef203403bb5f9a236a0ef9e30f7e55a29f9dc0821e1d4,0,0,0,1,0,1,1,1,0,0,1,1,1,1
533,533,0,0,6ae7a436,ddc1443ba4c9d43fbcd6263edee763365dfb4d294f0f2d18c221b004e830bdf0,0,dac8b33f,1cc5e12040c03c30a0c1df3a1bc9bf3ff4d5633eebe6ec3656fa152a4f0e2119,0,501883c9,113e9fc4343626c00a29ecc1dc17c5c95804edd668f019e8fedd9bfbe8ce8c0f,f,bcbcbcbc,64c77a0ce1cc5516add39d1f9cdb162879e4882f0beec23512f89c3a4e02f63d,0,0,0,1,0,1,1,1,0,0,1,1,1,1
534,534,0,0,a7301ff1,76fb3a29680f1618d8219704f830a5f04e3b33ded63f10cf203eb7c455362bc0,0,ec0d7d19,07d65d3e02e7df366ffa022a670e0a19f7209e054c30a5f1e93a14dfc13fbccf,0,28cf2b0f,3f0400d74ff030e8e8ddb4fbd8cea50f96c40d2225c02031f2c1653bd3c9db3f,f,bcbcbcbc,151f3ed3c31584cce10b1cc7b2012ac378f7c6c076ed00c0ede3dec01cdb5bc3,0,0,0,1,0,1,1,1,0,0,1,1,1,1
535,535,0,0,8a3632c0,573b1eded83f00cf1a3eadc4483629c02729e3c1ff17b1c97e04d0d68cf0f6e7,0,b83ffecf,0c2185055d308df1f23affdec43fabcf583e12c5d2363ec0ef29a6c1f31828c9,0,9dc9d43f,8dc4222223c03031f9c16f3be0c9dc3f13d70a3e47e82736cefbf728bd0fc417,f,bcbcbcbc,8d047c3ead0ee53f6d18aa3f8d21ce3dd1295d3a02316d35f2361f2f7a3b9c27,0,0,0,1,0,1,1,1,0,0,1,1,1,1
536,536,0,0,eef099e7,1329e9c1e717bfc96504e3d674f00de808de8ffbf0ce800fa4c4ed2127c00831,0,4f19f4c8,523e09c5c5363bc0dc29abc1db1834c96c051ad674f119e7e9de88fa9bcf7f0e,0,5b0f2218,26d7043e5fe81936e7fbe328d50fad1737222604413137f0783bd3ddde3fc8ce,f,bcbcbcbc,4bd91cc4a9d17ac836cb44ce1dc654d580c27cdd76c086e60dc037f047c14ffa,0,0,0,1,0,1,1,1,0,0,1,1,1,1
537,537,0,0,2ec0c730,f3dda8fbe0ce980f9bc4022225c01831efc1613bccc9da3ff6d6143e24e83b36,0,ddcf1e0e,53052dd65cf130e7d4dea1fa8acf980effc4222139c06d30b1c1fc3a41c9c63f,0,d73f08cf,4d220d0451311ff0813bbedde03fb7cefe3d83c40c3621c0d028ffc19617edc9,f,bcbcbcbc,463cd125ef3e181dfc3fa113653fa9092f3d72ff67393ef5273451eb912dece1,0,0,1,1,0,1,1,0,0,0,1,1,1,1
538,538,0,0,c7e77036,f6c16a3bd9c9db3f09d70e3e3ce82d36c1fb0029b10fd01718224c0428315bf0,0,0ec9bd3f,f5c4372137c07e30b7c1063b4fc9c83f40d64c3e47e7b836bafac929b00ec418,0,f317b8c9,f83d7ac4fe3520c0bc2805c27e17fbc9f4033ad706f076e8a9dd00fca7ceee0f,f,bcbcbcbc,c4c18efcf1c4cc06a2c9dc10b7cf7e1a08d7722367df7e2b9be86d3268f21138,0,0,0,1,0,1,1,1,0,0,1,1,1,1
539,539,0,0,e830bdf0,dafbed28c90fb9172d223204383143f0733bdedddd3fd0ce073e91c4203624c0,0,4f0e2119,53d6463e5fe7ab36d3fab629c90ead184d213a058e3043f1103bbedeca3f7acf,0,e8ce8c0f,db034dd7eeef8de894dd19fc97ce061071c462221ec061310bc28a3b08cae13f,f,bcbcbcbc,f62bf4dffa2386d7121b22d07911f8c96e0731c532fdeac108f33bc033e92ec0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
540,540,0,0,55362bc0,7d3bc9dddf3fbfce013e88c4133622c0da28fcc1a117e7c919041dd72bf053e8,0,c13fbccf,622121059f302bf1193ba9decc3f6acf403eecc49e3635c0a329bdc196185cc9,0,d3c9db3f,68c477221dc0713112c2943b16cae33f61d7f13da5e8f13532fca9281e106717,f,bcbcbcbc,9df41e39cefefe3c08094e3f0513ff3f871c0c3f4d257c3c1e2d5f38c833d132,0,0,0,1,0,1,1,1,0,0,1,1,1,1
541,541,0,0,8cf0f6e7,c62802c28a17f4c9000430d712f06ae8b3ddf3fbafcee10f7fc4422220c04931,0,f31828c9,3b3ee2c4913633c09029c2c17f1869c9080566d612f176e793deecfa59cfe10e,0,bd0fc417,74d7eb3dbce8e3354bfc9628371050178c22c2038031d6ef9d3b7edde43f87ce,f,bcbcbcbc,1ce764c006de54c2ced5d8c5abcedacaccc839d157c4cad868c15ce114c0b7ea,0,0,0,1,0,1,1,1,0,0,1,1,1,1
542,542,0,0,27c00831,9edd0cfc9fcefa0f76c457221fc0593108c2863b02cae03f44d7fb3d82e80536,0,9bcf7f0e,ee0479d6faf08de77ede05fb49cffa0ed8c4772131c0af30c8c1233b76c9ce3f,0,de3fc8ce,a122a8039031bdefa63b69dde63f78cee53d5fc4d6351bc0822818c2381724ca,f,bcbcbcbc,12356b31193a4c2aa33d1822993f0419ed3f4c0f9f3e3005b63bf2fa4537d5f0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
543,543,0,0,24e83b36,0fc28f3b0fcae23f57d7f53d99e8f83525fcb328121073176c22e7036931faef,0,41c9c63f,cfc48d212fc0bf30cec12d3b83c9d03f8cd6353ea4e784361efb7d29120f6718,0,9617edc9,de3d55c4c8351ac06f281ec2211731ca8f0388d7a5efd4e854dd64fc68ce4f10,f,bcbcbcbc,02c0daecadc0d6f6f8c20f01d2c6410b24cc2915c9d2861e97da1b275be3b02e,0,0,0,1,0,1,1,1,0,0,1,1,1,1
544,544,0,0,28315bf0,3efc9f282a105b178222ce037931e2ef983b89dde33f8fceee3d6cc4ea351dc0,0,b00ec418,a0d62f3ebbe7763637fb6a292b0f5018a221d504cf30e2f0363b68ded23f39cf,0,a7ceee0f,76039bd78defebe83fdd7dfc58ce67104cc4b62218c0a03125c2af3b3fcae73f,f,bcbcbcbc,1a36a8eef42f0de5942823dc2a2024d4ed1644cd1a0db1c7f1028fc3b4f8fac0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
545,545,0,0,203624c0,a13b74dde53f80cee83d63c4dc351cc08c2815c244171dcab5036ad7c9efb0e8,0,ca3f7acf,b821bc04e030c9f0403b53ded43f28cf293ec5c469362dc05729d4c1391890c9,0,08cae13f,43c4cc2217c0b0312bc2b83b4ccae83fafd7d83d02e9ba3596fc5b2880100917,f,bcbcbcbc,63e5333003ef4c3612f9023b4f03343e760dcf3f4517c83f7c201e3edd28dd3a,0,0,0,1,0,1,1,1,0,0,1,1,1,1
546,546,0,0,2bf053e8,78281bc22c172aca9c037ed7b1efc8e85fdd58fc70ce43105ac497221ac08831,0,96185cc9,233ebcc45c362cc04429dac122189dc9a304b3d6b1f0d3e73ede50fb18cf430f,0,1e106717,c2d7d13d1ae9ad35affc48289810f216e1225d03c03174efc13b2addea3f48ce,f,bcbcbcbc,79f6a0c080ec03c006e30bc14bdaafc387d2dec7edcb7ecda8c668d4dbc271dc,0,0,0,1,0,1,1,1,0,0,1,1,1,1
547,547,0,0,20c04931,4add71fc60ce5b1051c4ac2219c0983122c2ab3b38cae63f91d7e23ddfe8cf35,0,59cfe10e,8a04c6d698f0eae728de69fb08cf5b0fb2c4cd212ac0f030e0c1493babc9d53f,0,e43f87ce,f6224403d0315cefca3b15ddeb3f38cecb3d3ac49f3516c0342832c2da165aca,f,bcbcbcbc,922af139a631de3475376f2ed83bd026b23e331ef23fd0148e3fe40a893db100,0,0,0,1,0,1,1,1,0,0,1,1,1,1
548,548,0,0,82e80536,28c2b43b46cae83fa5d7db3df7e8c1358afc652873101517c1228303a83199ef,0,76c9ce3f,a9c4e22128c00031e6c1533bb8c9d73fd9d61d3e01e84f3682fb3029740f0a18,0,381724ca,c43d31c4913514c0212838c2c31668ca2b03d6d744ef31e900ddc8fc28ceb010,f,bcbcbcbc,3bc256de59c073e719c031f17cc150fb79c48e05fcc8a80fe8ce5b1915d66722,0,0,0,1,0,1,1,1,0,0,1,1,1,1
549,549,0,0,6931faef,a3fc51288c10fe16d6226a03b83180efbd3b34dde93f50ced53d48c4b43518c0,0,120f6718,edd6173e19e841369bfb1d298c0ff317f8217104103180f05c3b13ded93ff8ce,0,68ce4f10,1203e9d72cef49e9ebdce2fc19cec81028c40b2313c0e0313fc2d33b76caec3f,f,bcbcbcbc,e13c70fef33841f490335eeadb2c09e100257fd8321cf8d0ab12a6caaa08b1c5,0,0,0,1,0,1,1,1,0,0,1,1,1,1
550,550,0,0,ea351dc0,c63b1fddea3f40cece3d3fc4a63516c03e282fc2e61653ca5103b8d768ef0ee9,0,d23f39cf,0d225804203168f0653bfedddb3fe8ce113e9fc4343626c00a29ecc1dc17c5c9,0,3fcae73f,20c4202312c0ef3146c2dc3b83caed3ffdd7be3d60e98435fbfc0d28e110ab16,f,bcbcbcbc,cfd7482445e03a2c8be90a3364f38c3890fd9a3ccb071c3fd4110040681b403f,0,0,1,1,0,1,1,0,0,0,1,1,1,1
551,551,0,0,c9efb0e8,2a2835c2cf1661ca3803ccd750ef26e90addbcfc30cea41036c4eb2215c0c831,0,391890c9,0a3e96c4273625c0f728f2c1c417d3c93f0400d74ff030e8e8ddb4fbd8cea50f,0,80100917,10d8b73d78e9763514fdf927f91094163523f902ff3113efe53bd6dcef3f09ce,f,bcbcbcbc,6e06cdc430fcaec10cf227c043e844c016df02c2c0d656c579cf2bca70c961d0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
552,552,0,0,1ac08831,f5dcd5fc20cebc102dc4002314c0d8313cc2cf3b6fcaec3fdfd7c83d3de99835,0,18cf430f,260413d737f047e8d3ddcefbc8cebd0f8dc4222223c03031f9c16f3be0c9dc3f,0,ea3f48ce,4a23e0020f32fbeeee3bc1dcf03ff9cdb03d17c4683511c0e6274cc27c1691ca,f,bcbcbcbc,6c1dde3e1d26263cd32de3375e3433329139392b4a3d2423723f281af93f8110,0,0,0,1,0,1,1,1,0,0,1,1,1,1
553,553,0,0,dfe8cf35,42c2d83b7ccaed3ff3d7c13d55e98a35eefc1728d410b71615231e03e73138ef,0,abc9d53f,83c4372221c04131ffc1783bedc9de3f26d7043e5fe81936e7fbe328d50fad17,0,da165aca,aa3d0ec45a3510c0d22753c265169fcac70224d8e3ee8fe9acdc2dfdeacd1111,f,bcbcbcbc,4bc8ead1fbc396d935c13fe20ac0aaeb82c09bf59bc2d0ff46c6060a6bcbfb13,0,0,0,1,0,1,1,1,0,0,1,1,1,1
554,554,0,0,a83199ef,07fd0328ed10a0162a230503f7311fefe03be0dcee3f11ceba3d24c47d3513c0,0,740f0a18,3ad7fe3d76e80c3600fcd028ee0f96174d220d0451311ff0813bbedde03fb7ce,0,28ceb010,ad0238d8cbeea7e997dc46fddacd291105c45f230fc01e325ac2f73badcaf13f,f,bcbcbcbc,df3f520e683e2f04573bf2f9c236dcefc5302fe689292cdd3c210ed5161809ce,0,0,0,1,0,1,1,1,0,0,1,1,1,1
555,555,0,0,b43518c0,e93bcbdcef3f01ceb43d1bc46f3511c0f02749c288168acaec0207d807ef6ce9,0,d93ff8ce,6222f403613106f08a3ba9dde13fa7cef83d7ac4fe3520c0bc2805c27e17fbc9,0,76caec3f,fcc374230ec02e3260c2ff3bbbcaf23f4bd8a33dbfe94c355ffdbe2741114d16,f,bcbcbcbc,bccc1b1681d3671f6adbe62742e45f2fd0eda135d5f7833a1002e63d3e0cb33f,0,0,0,1,0,1,1,1,0,0,1,1,1,1
556,556,0,0,68ef0ee9,dc2750c2711698cad3021ad8efee84e9b6dc20fdf1cd051112c43f2310c00732,0,dc17c5c9,f13d71c4f1351ec0a9280bc2671708cadb034dd7eeef8de894dd19fc97ce0610,0,e110ab16,5fd89c3dd6e93e3578fdab275a113616892394023d32b2ee083c82dcf33fcacd,f,bcbcbcbc,fc15a9cc1e0c39c7f0013dc3b5f7cfc0b0ed00c024e4d4c04edb47c369d348c7,0,0,0,1,0,1,1,1,0,0,1,1,1,1
557,557,0,0,15c0c831,a1dc39fde2cd1d1109c454230fc0163256c2f23ba6caf03f2ed8ad3d9be96135,0,d8cea50f,c20361d7d6efa5e87efd32fc87ce1e1068c477221dc0713112c2943b16cae33f,0,ef3f09ce,9d237b024d329aee113c6ddcf43fbbcd953df4c330350dc0972767c21e16c9ca,f,bcbcbcbc,720ee13f3518b03f5921de3da229763adb308f35d336482f643bcc276f3e4b1f,0,0,0,1,0,1,1,1,0,0,1,1,1,1
558,558,0,0,3de99835,5dc2fb3bb4caf13f42d8a63db3e9533553fdc827351159166923ba022632d7ee,0,e0c9dc3f,5fc48c221bc0803118c29d3b24cae43f74d7eb3dbce8e3354bfc962837105017,0,7c1691ca,8e3debc322350cc083276ec20616d7ca620273d882eeeee958dc91fdabcd7211,f,bcbcbcbc,d3d15cc859cb1ece38c626d591c248dd7ec04ee60bc0fcef3bc112fa07c45004,0,0,0,1,0,1,1,1,0,0,1,1,1,1
559,559,0,0,e73138ef,6cfdb5274e1141167e23a1023632bfee043c8cdcf23fd2cda03d01c445350ec0,0,d50fad17,88d7e53dd4e8d63564fc82284f103817a122a8039031bdefa63b69dde63f78ce,0,eacd1111,490287d86aee05ea43dcaafd9ccd8a11e2c3b2230bc05d3275c2193ce5caf53f,f,bcbcbcbc,e43e4f1dfa3fdb136d3fe609413dafff82397bf54b348bebbc2d22e202267cd9,0,0,0,1,0,1,1,1,0,0,1,1,1,1
560,560,0,0,7d3513c0,0c3c77dcf33fc3cd993df8c337350dc0a12764c22a16c2ca880255d8a6eecae9,0,e03fb7ce,b6228f03a031a5efaf3b54dde73f68cede3d55c4c8351ac06f281ec2211731ca,0,adcaf13f,dac3c7230ac06c327cc2223cf3caf63f9ad8883d1dea1435c4fd6f27a211ef15,f,bcbcbcbc,d9c48f0681c9a1108fcf461ad9d63f2332df512b62e847322cf2f43751fc313c,0,0,0,1,0,1,1,1,0,0,1,1,1,1
561,561,0,0,07ef6ce9,8d276bc21216d0ca6f0269d88eeee2e963dc85fdb3cd6611efc393230cc04532,0,7e17fbc9,d83d4cc4ba3518c05b2825c209173fca76039bd78defebe83fdd7dfc58ce6710,0,41114d16,aed8813d35ea0635ddfd5c27ba11d715dc2330027c3252ee2b3c2edcf73f8ccd,f,bcbcbcbc,2d24b6d74a1b4bd0b41119caab0749c56ffdf9c144f341c06ce92ac029e0b5c1,0,0,0,1,0,1,1,1,0,0,1,1,1,1
562,562,0,2,10c0fc32,4edc9efda3cd7e11e7c3a8230bc0553272c2153cdecaf43f7dd8923dfae92935,0,97ce0610,5d03afd774ef02e92add96fc48ce801043c4cc2217c0b0312bc2b83b4ccae83f,0,f33fcacd,f12317028b323aee333c1adcf73f7dcd7a3dd1c3f83409c0482783c2c01501cb,f,bcbcbcbc,91feeb3ccb08453fcb12ff3f501c163f1b25903cf32c7c38a433f6320239222c,0,0,0,1,0,1,1,1,0,0,1,1,1,1
563,563,0,0,9be96135,78c21e3ceccaf53f91d88b3d11ea1b35b7fd79279611fb15bd235602643276ee,0,16cae33f,3ac4e12216c0c03132c2c13b5acaea3fc2d7d13d1ae9ad35affc48289810f216,0,1e16c9ca,733dc9c3ea3408c034278ac2a8150fcbfe01c2d821ee4cea05dcf6fd6dcdd311,f,bcbcbcbc,3ade44c2fcd5bfc5d3ceb8caebc80fd16dc499d875c126e118c07dea5dc061f4,0,0,0,1,0,1,1,1,0,0,1,1,1,1
564,564,0,0,2632d7ee,d0fd6627ae11e315d2233c0274325eee263c39dcf63f94cd843ddec30d350ac0,0,37105017,d6d7cb3d31e99f35c8fc3428b010da16f6224403d0315cefca3b15ddeb3f38ce,0,abcd7211,e501d6d809ee64eaf0db0ffe5ecdeb11c0c3062407c09a3291c23c3c1dcbf83f,f,bcbcbcbc,ff397a2a923d4b22923f3c19f03f880fab3e6d05cc3b2ffb643711f1913154e7,0,0,1,1,0,1,1,0,0,0,1,1,1,1
565,565,0,0,45350ec0,2f3c24dcf73f84cd7d3dd5c3ff3409c052277fc2cb15faca2302a4d846ee29ea,0,e63f78ce,0b232b03e03144efd33b00ddec3f28cec43d31c4913514c0212838c2c31668ca,0,e5caf53f,b8c31a2407c0aa3298c2443c2bcbf93fead86c3d7beadc3428fe202703129015,f,bcbcbcbc,a4c09af6e5c2d200b7c6040b00ccef149ed2501e66daeb2624e3862e9fecf034,0,0,0,1,0,1,1,1,0,0,1,1,1,1
566,566,0,0,a6eecae9,3e2786c2b41508cb0a02b8d82dee40ea0fdce9fd75cdc611cdc3e62309c08332,0,211731ca,be3d28c4843513c00d283fc2ab1676ca1203e9d72cef49e9ebdce2fc19cec810,0,a211ef15,fed8653d93eace3441fe0c271b1279152f24cb01b932f1ed4d3cdbdbfa3f4fcd,f,bcbcbcbc,1d3045e5c42855dc5f2050d4271769cd560dcec72e03a4c3f1f805c1e3ee03c0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
567,567,0,0,0cc04532,fadb02fe66cddf11c4c3fb2308c093328dc2373c16cbf83fccd8763d58eaf134,0,58ce6710,f902fdd713ef60e9d6dcfbfc09cee11020c4202312c0ef3146c2dc3b83caed3f,0,f73f8ccd,4424b201c832d9ed553cc7dbfa3f3fcd5d3dafc3bf3406c0f8269fc2611539cb,f,bcbcbcbc,c8ee2c36d5f8ea3a1203263e3a0dca3f0c17cd3f47202d3eae28f53a0a303b36,0,0,0,1,0,1,1,1,0,0,1,1,1,1
568,568,0,0,fae92935,94c2403c24cbf93fe0d86f3d70eae3341bfe2a27f7119c151024f101a23215ee,0,4ccae83f,17c4352311c0ff314cc2e53b91caef3f10d8b73d78e9763514fdf927f9109416,0,c01501cb,563da7c3b13405c0e426a6c2491548cb990112d9c1edabeab2db5afe30cd3312,f,bcbcbcbc,baec02c03de300c17dda9ac3b2d2c1c710cc58cdc3c63cd4eec23edca8c02be5,0,0,0,1,0,1,1,1,0,0,1,1,1,1
569,569,0,0,643276ee,35fe16270f1285152524d801b132fded483ce6dbf93f56cd683dbcc3d53407c0,0,9810f216,24d8b03d8fe968352dfde62711117c164a23e0020f32fbeeee3bc1dcf03ff9cd,0,6dcdd311,800126d9a9edc3ea9ddb73fe21cd4b129fc3592405c0d832adc25d3c56cbfb3f,f,bcbcbcbc,7f3100355637992ec23b0127a63e691eef3f0a15953f200b9a3dee000b3ab6f6,0,0,0,1,0,1,1,1,0,0,1,1,1,1
570,570,0,0,0d350ac0,513cd1dbfa3f47cd613db3c3c73406c002279bc26d1532cbbf01f4d8e5ed87ea,0,eb3f38ce,5f23c7021e32e3eef73bacdcf13feacdaa3d0ec45a3510c0d22753c265169fca,0,1dcbf83f,96c36d2404c0e732b5c2663c64cbfc3f3ad94f3ddaeaa3348dfed02663123215,f,bcbcbcbc,60c03ae716c0f5f06fc113fb63c45105ddc86c0fc0ce2219e7d5332222de642a,0,0,0,1,0,1,1,1,0,0,1,1,1,1
571,571,0,0,46ee29ea,ee26a3c2551541cba60108d9cded9feabcdb4efe38cd2712abc3392406c0c132,0,c31668ca,a33d05c44c350fc0be275ac24d16adcaad0238d8cbeea7e997dc46fddacd2911,0,03129015,4ed9483df2ea9534a6febc267b121a1582246701f63291ed6e3c88dbfc3f11cd,f,bcbcbcbc,0f397df4b53398ea072d3fe13225b0d8691c22d1e612c8cae708cbc5aefe4bc2,0,0,0,1,0,1,1,1,0,0,1,1,1,1
572,572,0,0,09c08332,a7db67fe28cd3f12a3c34e2405c0d032aac2593c4fcbfb3f1cd95a3db7eab834,0,19cec810,94024bd8b2eebfe982dc5ffdcacd4111fcc374230ec02e3260c2ff3bbbcaf23f,0,fa3f4fcd,96244e01053379ed763c74dbfd3f02cd413d8ec3863404c0a826bcc2021573cb,f,bcbcbcbc,10e00e2c52e9e53228f36f3853fd873c8f07123f9911ff3f301b493f1524f43c,0,0,0,1,0,1,1,1,0,0,1,1,1,1
573,573,0,0,58eaf134,b1c2613c5dcbfb3f30d9533dceeaaa3480feda2657123d1563248d01df32b5ed,0,83caed3f,f4c389230dc03d3267c2083cc9caf33f5fd89c3dd6e93e3578fdab275a113616,0,611539cb,393d86c3783403c09426c3c2ea1481cb350162d961ed0aeb5fdbbffef3cc9312,f,bcbcbcbc,6dfcbcc148f22cc07ce83ec04adff2c1efd63ec5a1cf0aca90c938d0e4c4a0d7,0,0,0,1,0,1,1,1,0,0,1,1,1,1
574,574,0,0,a23215ee,99fec6266f12261578247301ef329ded6a3c93dbfc3f19cd4b3d9ac39c3404c0,0,f9109416,73d8953deee9303591fd972772111e169d237b024d329aee113c6ddcf43fbbcd,0,30cd3312,1c0176d949ed21eb4bdbd8fee4ccab127dc3ab2403c01433cac27e3c8fcbfd3f,f,bcbcbcbc,ec253b3ca92d01383a3459327639662b383d57236a3f601afb3fbc10e93eab06,0,0,0,1,0,1,1,1,0,0,1,1,1,1
575,575,0,0,d53407c0,723c7edbfc3f0acd443d92c38d3404c0b226b8c20e156bcb5a0144d985ede6ea,2,f03ffccd,b22362025d3282ee193c58dcf53fabcd8e3debc322350cc083276ec20616d7ca,0,56cbfb3f,75c3c02402c02433d2c2873c9ecbfe3f8ad9323d39eb6934f1fe8026c312d314,f,bcbcbcbc,11c465d941c109e20cc070eb7ac05ff589c293ff2bc6ca0949cbc113bfd1361d,0,0,0,1,0,1,1,1,0,0,1,1,1,1
576,576,0,0,e5ed87ea,9e26bfc2f6147acb410158d96dedfeea6adbb2fefbcc87128ac38c2403c0fe32,0,65169fca,883de2c314350bc06f2775c2ef15e5ca490287d86aee05ea43dcaafd9ccd8a11,0,63123215,9ed92b3d51eb5b340aff6c26db12bb14d4240201333331ed8f3c36dbfe3fd5cc,f,bcbcbcbc,753e6c046e3b2ffae13617f0ed3068e6b82960dd71213bd54f182fce8d0e6ac8,0,0,0,1,0,1,1,1,0,0,1,1,1,1
577,577,0,0,06c0c132,55dbcbfeeccc9f1282c3a12403c00d33c7c27a3c88cbfd3f6cd93d3d16eb7f34,0,dacd2911,30029ad852ee1dea2edcc4fd8ccda211dac3c7230ac06c327cc2223cf3caf63f,0,fc3f11cd,e924e900423319ed973c21dbfe3fc6cc233d6dc34d3402c05826d9c2a314accb,f,bcbcbcbc,55d3321f37dbb6270be4352f95ed7f3599f76a3ad301d73d020cad3fe215e33f,0,0,1,1,0,1,1,0,0,0,1,1,1,1
578,578,0,0,b7eab834,cec2833c97cbfd3f80d9363d2deb7134e4fe8a26b712df14b52428011c3355ed,0,bbcaf23f,d1c3dc2309c07c3283c22b3c01cbf73faed8813d35ea0635ddfd5c27ba11d715,0,021573cb,1c3d65c33e3401c04426e1c28b14bbcbd000b2d901ed69eb0ddb23ffb7ccf312,f,bcbcbcbc,5a0c55c72d0250c3f2f7d9c0ebed00c05be4cbc081db34c395d32bc7cdcc98cc,0,0,0,1,0,1,1,1,0,0,1,1,1,1
579,579,0,0,df32b5ed,fefe7626cf12c714ca240f012b333ded8b3c40dbfe3fdccc2e3d79c3623402c0,0,5a113616,c2d87a3d4ceaf834f6fd4827d311c015f12317028b323aee333c1adcf73f7dcd,0,f3cc9312,b700c6d9e9ec81ebf8da3cffa8cc0b135dc3fd2401c05133e8c29f3cc9cbff3f,f,bcbcbcbc,fc17b63f2421ee3d74298f3ab330b035b336722f4d3bfc27613e801fdd3f3616,0,0,0,1,0,1,1,1,0,0,1,1,1,1
580,580,0,0,9c3404c0,933c2cdbfe3fcdcc273d71c3543402c06226d5c2af14a5cbf60094d925ed45eb,0,f43fbbcd,0624fe019a3221ee3c3c05dcf83f6dcd733dc9c3ea3408c034278ac2a8150fcb,0,8fcbfd3f,55c3122501c06033f0c2a73cd8cbff3fdad9143d98eb2f3456ff302623137314,f,bcbcbcbc,7ccbf7cd52c6f9d4a3c215dd86c016e609c0c0ef2fc1d5f9f1c313043ec8360e,0,0,0,1,0,1,1,1,0,0,1,1,1,1
581,581,0,0,85ede6ea,4e26ddc29714b3cbdd00a8d90ded5deb17db17ffbecce71269c3df2402c03a33,0,0616d7ca,6c3dc0c3dc3407c0202791c290151dcbe501d6d809ee64eaf0db0ffe5ecdeb11,0,c312d314,efd90d3db0eb21346fff1c263b135c1426259e006f33d1ecaf3ce4daff3f99cc,f,bcbcbcbc,f93f1614753f220a523decff9d39b7f56e34c5ebe72d58e23326add9851dfdd1,0,0,0,1,0,1,1,1,0,0,1,1,1,1
582,582,0,0,03c0fe32,03db30ffafccff1261c3f32401c04933e4c29b3cc2cbff3fbcd91f3d75eb4534,0,9ccd8a11,cb01ead8f1ed7beadbdb28fe4fcd0312b8c31a2407c0aa3298c2443c2bcbf93f,0,fe3fd5cc,3b2585007e33b9ecb73ccfda00408acc053d4dc3123401c00726f7c24414e6cb,f,bcbcbcbc,61c9661067cf0e1aaad60c23fdde242b29e82132f0f1d63714fc1c3c5206d83e,0,0,0,1,0,1,1,1,0,0,1,1,1,1
