Sample in Buffer,Sample in Window,TRIGGER,int_dac_top/top_dac4_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac4_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac4_int/tx_tdata[255:0],int_dac_top/top_dac1_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac1_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac1_int/tx_tdata[255:0],int_dac_top/top_dac2_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac2_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac2_int/tx_tdata[255:0],int_dac_top/top_dac3_int/i_jesd204_1_support_block/gt0_txcharisk[3:0],int_dac_top/top_dac3_int/i_jesd204_1_support_block/gt0_txdata[31:0],int_dac_top/top_dac3_int/tx_tdata[255:0],int_dac_top/top_dac4_int/syncb_buf,int_dac_top/top_dac1_int/syncb_buf,int_dac_top/top_dac2_int/syncb_buf,int_dac_top/top_dac3_int/syncb_buf,int_dac_top/top_dac3_int/syncb_logic,int_dac_top/top_dac4_int/syncb_logic,int_dac_top/top_dac1_int/syncb_logic,int_dac_top/top_dac2_int/syncb_logic,sysref_logic,sysref_o,u_ila_2_tx_aresetn,u_ila_2_tx_aresetn_1,u_ila_2_tx_aresetn_2,u_ila_2_tx_aresetn_3
871,871,0,0,f433a332,2ef695c038ec05c0c3e218c10edac8c352d203c8c1cbaccd87c6a0d4c5c2b0dc,0,5dd2fe1d,fe3f3e13573f4309103d0aff3939d8f4eb33efea482d90e17d25f9d8bc1c61d1,0,57c43205,5e3acf29cf3d8c21aa3f6c18e53fac0e7c3e8c047a3b4efaf23635f0013184e6,f,bcbcbcbc,eb2f00e5892817dc1e2019d4e0163bcd0c0daac7e3028bc3a6f8f8c09aee02c0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
872,872,0,0,11c0feea,ca2ad139d631b3349a373b2ef23b9426c13ef01df53f8814853f9a0a743d6500,0,b10dfbc7,d9c94011fbcfdc1a58d7c823c0dfca2bfbe8ad32cdf24338f6fc683c3307023f,0,4b25c8d8,c6c07af72ac3b4011dc7e30b85ccc4153fd3171f1edb9d27eee3202f77ed6e35,f,bcbcbcbc,10ef543620f9073b5d03383e840dd03f5217c63f88201b3ee828d73a3c301336,0,0,0,1,0,1,1,1,0,0,1,1,1,1
873,873,0,0,1f378cf0,27c296de52c0b9e71ec07af18dc19bfb95c4d90523c9f10f18cfa0194ed6a722,0,b616d43f,b41adecf1611c1c9070708c5cafcd2c1a2f233c0d2e836c09adfdcc136d719c5,0,33fd7c3c,872f78e414289bdb9b1facd35316e0cc790c64c74c025ac311f8dec009ee00c0,f,bcbcbcbc,72ec04c0fae20dc140dab3c37dd2e5c7e5cb86cda2c673d4d7c27ddc9ec06fe5,0,0,0,1,0,1,1,1,0,0,1,1,1,1
874,874,0,0,9ee3e32e,ca3c25fed138f6f3643317eaa52cc7e0c22444d8ee1bc5d063127cca5f0892c5,0,47cc20cd,6e095d3f6813fd3fe31cfa3ea1255a3c672d2e38053492324d39aa2b1d3da423,0,65dfebc1,a2efa336b6f9413bf4035a3e170edb3fdf17b93f0921f53d5c299b3a9f30c135,f,bcbcbcbc,af31d6347c37652edd3bc526b53e271ef23fc2148c3fd60a853da300eb396bf6,0,0,0,1,0,1,1,1,0,0,1,1,1,1
875,875,0,0,6af8edc0,0ad8862487e0702cd2e93733aef3af38dbfdb23c1608283f1c120040ac1b343f,0,ea3f6115,81d504c66ace14cb98c880d131c41cd953c1b7e110c019eb6fc003f570c236ff,0,68397d2b,e3eb08c074e229c1c6d9e7c313d22ec88ecbe4cd60c6e2d4acc2fadc8ac0f9e5,f,bcbcbcbc,58c080e71ac03ff17fc15efb7ec49c0503c9b50ff1ce671920d6732262de9d2a,0,0,0,1,0,1,1,1,0,0,1,1,1,1
876,876,0,0,1729bf3a,2306b0c4e5fb9dc1c2f122c0fde74bc0d5de14c287d674c548cf54ca49c994d0,0,aec8120f,bf3dc021a43fa418e83fe70e893ec904903b8bfa113771f02831bde6fe29aedd,0,77c040f5,0e328034c637fd2d113c4d26d23ea11df83f3314793f410a5b3d0c00ab39d6f5,f,bcbcbcbc,ed3833f4883351ead12cfde0f42474d8251cefd09e129eca9c08abc562fe37c2,0,0,0,1,0,1,1,1,0,0,1,1,1,1
877,877,0,0,c5c2b0dc,af1dcf3e59260c3c082ebf3789340432b139012b603de5227b3fe319f73f3810,0,bc1c61d1,17c3770101c7a70b61cc8a1513d3e11eecda6d27b7e3f62e3ded4c353df7443a,0,013184e6,49c00ce823c0d2f1a0c1f5fbb6c4320651c9471052cff21992d6f222e2de0d2b,f,bcbcbcbc,52e0442c98e9133372f392389efd9f3cd9071e3fe2110040741b3e3f5324dd3c,0,0,0,1,0,1,1,1,0,0,1,1,1,1
878,878,0,0,743d6500,26c81ed2e1c3d3d926c182e207c0f2eb8cc0e6f5b0c21b0066c6510a97cb4214,0,3307023f,4428cddbd11fd8d38c1605cdb50c80c789026ec34ef8e8c044ee01c0afe4bcc0,0,77ed6e35,a7389ff32e33c3e9652c79e07924fed79e1b89d00d124cca07086ec5cbfd11c2,f,bcbcbcbc,22fcabc1fef126c036e845c009df05c2b5d65cc570cf33ca69c96bd0c8c4dad7,0,0,0,1,0,1,1,1,0,0,1,1,1,1
879,879,0,0,4ed6a722,da3f080e573ee4033b3ba7f99b3693ef9430eae55029eddcfc20d6d4d017dacd,0,36d719c5,79f92a3bb7034c3edc0dd73fa617bf3fd520053e2d29b43a7730e2358336b02f,0,09ee00c0,d5e0b12c26ea6d3306f4d83835fecf3c6f08373f72120040fc1b263fcf24ae3c,f,bcbcbcbc,2826213cdd2ddd3766342a3297392f2b4e3d1823743f1b1af93f7310db3e6006,0,0,0,1,0,1,1,1,0,0,1,1,1,1
880,880,0,0,5f0892c5,eacc6216b7d3a91fa7db212886e4912f18eeca3520f8a23a5c02f93d880cbb3f,0,1d3da423,aae21ec1f7d9d2c33ed210c8b1cbbecd7ac6b5d4bdc2c7dc92c0c1e506c067ef,0,9f30c135,8cfb89c16bf11dc0aae753c089de2bc242d699c50ecf85ca1bc9d0d08fc450d8,f,bcbcbcbc,f6c3a2d932c14be209c0b8eb84c0a9f59fc2deff4cc6140a74cb0814f4d1791d,0,0,0,1,0,1,1,1,0,0,1,1,1,1
881,881,0,0,ac1b343f,b5157cccd30b16c7a40125c36af7c3c068ed00c0e0e3e1c011db5fc333d36bc7,0,70c236ff,a837282efc3b7e26c73ed71df63f6e14813f7e0a6c3d4900c53913f6a3341dec,0,8ac0f9e5,a126ed3b462e9237bc34cc31d839bf2a793d9922873f9119f43fe10fbe3eca05,f,bcbcbcbc,653e2104523be4f9ba36ceefbc3022e67e2921dd302103d5091800ce440e45c8,0,0,0,1,0,1,1,1,0,0,1,1,1,1
882,882,0,0,49c994d0,bb0ee53f7a18a93f9921ca3ddb29573a0b316535fa36152f803b91277f3e091f,0,fe29aedd,1fc096f193c1b8fb9fc4f50531c90c102acfba1964d6be22aededf2ad3e7e731,0,ab39d6f5,c3c31bda16c1d1e205c047ec97c03ef6cac275008ec6a90acacb97145dd2fe1d,f,bcbcbcbc,8bd3741f75dbf1274fe4682fdeeda835e4f7893a1f02ea3d4c0cb53f2816de3f,0,0,0,1,0,1,1,1,0,0,1,1,1,1
883,883,0,0,f73f3810,9fd181c82ecb4dce17c65fd57cc288dd75c093e60ec045f04ac15efa21c49b04,0,3df7443a,5333fce9912cafe0ab242ed8d51bb2d048126dca430887c509fe20c2dbf34fc0,0,e2de0d2b,423e8b03193b4df96c363cef5a3099e50b29a3dcaf2094d47d17a2cdb10dfbc7,f,bcbcbcbc,100c32c7e10138c3a7f7cdc0a3ed00c017e4d7c043db4cc35fd34ec7a0ccc5cc,0,0,0,1,0,1,1,1,0,0,1,1,1,1
884,884,0,0,97cb4214,f23e0c1dfc3f9413633f9b092b3d64ff613930f51f3444eb882ddfe1c52540d9,0,afe4bcc0,ece94833caf3bc38f7fdbb3c32082d3f37120040c51b303f9d24c13c852cc438,0,cbfd11c2,f8d3f71ff1db6628d7e4cd2f6eeefa3579f8c53ab5020f3ee00cc33fb616d43f,f,bcbcbcbc,4218af3f6521da3dad29703ae4308735da363f2f693bc127723e3e1fe23fef15,0,0,0,1,0,1,1,1,0,0,1,1,1,1
885,885,0,0,d017dacd,f6c4da06a9c9ea10c0cf8b1a13d77e2373df892ba8e8763276f218389dfc4a3c,0,8336b02f,a7f121c0e3e74dc0bdde1cc271d680c536cf64ca3ac9a7d0a6c420d897c19fe0,0,cf24ae3c,7b0bedc64b010ac311f7b6c013ed01c090e3f0c0c8da7cc3f4d295c747cc20cd,f,bcbcbcbc,51cb26ce31c631d58dc254dd7cc05be60bc009f03ec121fa0cc45e0463c87f0e,0,0,0,1,0,1,1,1,0,0,1,1,1,1
886,886,0,0,880cbb3f,ee237bd7061b19d06c11f1c960072bc523fde7c1faf23ac026e92fc0e7dfc7c1,0,06c067ef,1c2eb1379934f231be39ec2a683dcd227f3fc919f63f1d10ca3e0706023cc9fb,0,8fc450d8,cd189f3fe521b33d1f2a323a453134352737d92ea03b4a27923eba1eea3f6115,f,bcbcbcbc,fb3fce136b3fd8093c3da1ff7c396df543347eebb32d15e2f72571d9421dc9d1,0,0,0,1,0,1,1,1,0,0,1,1,1,1
887,887,0,0,33d36bc7,ddfe023d1609503f1313ff3f931c0a3f5825773c282d5938d033c8322539eb2b,0,a3341dec,21c19be206c00dec8fc001f6b8c2380073c66d0aa7cb5d1432d2c81dead97026,0,be3eca05,fcca86cef1c5a1d564c2d3dd6ac0e5e612c09bf05cc1b7fa41c4f504aec8120f,f,bcbcbcbc,89c9af1098cf531ae4d64b233edf5c2b6fe850323af2fa375ffc363c9d06e63e,0,0,0,1,0,1,1,1,0,0,1,1,1,1
888,888,0,0,7f3e091f,fadd58c2c4d5dec5a2cee2cac5c842d151c4d5d865c168e114c0c4ea65c0abf4,0,d3e7e731,303b8af98c3677ef8230d1e53a29d6dce420c1d4b617c8cdec0d19c8c803d8c3,0,5dd2fe1d,fe3f3e13573f4309103d0aff3939d8f4eb33efea482d90e17d25f9d8bc1c61d1,f,bcbcbcbc,3d1b42d0a71112ca9d0743c561fdf6c136f33fc05fe92bc01ce0b9c1abd7dfc4,0,0,0,1,0,1,1,1,0,0,1,1,1,1
889,889,0,0,21c49b04,1f3a412aa73d0c229a3ff718ed3f3e0f9c3e2205b13be4fa3e37c8f062310fe7,0,dbf34fc0,bfdb37289fe4a42f34eed9353cf8ad3a7802003ea40cbd3f7c16d83fc21f503e,0,b10dfbc7,d9c94011fbcfdc1a58d7c823c0dfca2bfbe8ad32cdf24338f6fc683c3307023f,f,bcbcbcbc,d908473fd812ff3f5c1c143f26258b3cfd2c7538ac33ee320939182cf03c2124,0,0,0,1,0,1,1,1,0,0,1,1,1,1
890,890,0,0,c52540d9,afc0e4f6fcc21d01d9c64f0b2ccc3615d3d2921ea3da262767e3b92ee7ec1a35,0,852cc438,88011cc34ef7bfc04ded00c0c7e3e5c0fada68c31fd378c76bccfbcc09c7ccd3,0,b616d43f,b41adecf1611c1c9070708c5cafcd2c1a2f233c0d2e836c09adfdcc136d719c5,f,bcbcbcbc,f2d5c5c5cacec0cae4c818d168c4a4d872c132e117c08aea5ec06ff447c29ffe,0,0,0,1,0,1,1,1,0,0,1,1,1,1
891,891,0,0,9dfc4a3c,eb2f00e5892817dc1e2019d4e0163bcd0c0daac7e3028bc3a6f8f8c09aee02c0,0,97c19fe0,b121c33df1294b3a1d3156350837022f8a3b7b27853ef01ee73f9b15a63fb80b,0,47cc20cd,6e095d3f6813fd3fe31cfa3ea1255a3c672d2e38053492324d39aa2b1d3da423,f,bcbcbcbc,963d3f22933f2f19ef3f7a0fa93e5f05c73b21fb5d3703f1883147e76f2a2ede,0,0,0,1,0,1,1,1,0,0,1,1,1,1
892,892,0,0,e7dfc7c1,10ef543620f9073b5d03383e840dd03f5217c63f88201b3ee828d73a3c301336,0,023cc9fb,0bc674d575c29fdd71c0ade60fc060f050c17afa2bc4b8048fc8d70e5fce9418,0,ea3f6115,81d504c66ace14cb98c880d131c41cd953c1b7e110c019eb6fc003f570c236ff,f,bcbcbcbc,e9c2e000bdc6120b08ccfc14a8d25c1e71daf62630e3902eadecf834a8f6053a,0,0,0,1,0,1,1,1,0,0,1,1,1,1
893,893,0,0,2539eb2b,72ec04c0fae20dc140dab3c37dd2e5c7e5cb86cda2c673d4d7c27ddc9ec06fe5,0,ead97026,5f3f7f09223d47ff543914f50f3429eb742dc6e1af2529d9f31c8bd179131ecb,0,aec8120f,bf3dc021a43fa418e83fe70e893ec904903b8bfa113771f02831bde6fe29aedd,f,bcbcbcbc,b9284adc532046d4191761cd480dc8c720039fc3e3f802c1d5ee03c038e5a6c0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
894,894,0,0,65c0abf4,af31d6347c37652edd3bc526b53e271ef23fc2148c3fd60a853da300eb396bf6,0,c803d8c3,d3cfa51a29d796238bdf9d2bc2e8873291f22638b9fc543cf606f73e0511fd3f,0,bc1c61d1,17c3770101c7a70b61cc8a1513d3e11eecda6d27b7e3f62e3ded4c353df7443a,f,bcbcbcbc,e3f8ef3a2003293e480dcb3f1917cb3f5320293eb928ef3a1430333633361430,0,0,0,1,0,1,1,1,0,0,1,1,1,1
895,895,0,0,62310fe7,58c080e71ac03ff17fc15efb7ec49c0503c9b50ff1ce671920d6732262de9d2a,0,c21f503e,5111e2c9440720c507fde0c1def238c00be931c0cfdfcdc165d701c506d0b8c9,0,3307023f,4428cddbd11fd8d38c1605cdb50c80c789026ec34ef8e8c044ee01c0afe4bcc0,f,bcbcbcbc,30e302c171da9fc3a8d2c8c708cc61cdbdc646d4e9c24adca6c038e503c0d5ee,0,0,0,1,0,1,1,1,0,0,1,1,1,1
896,896,0,0,e7ec1a35,ed3833f4883351ead12cfde0f42474d8251cefd09e129eca9c08abc562fe37c2,0,09c7ccd3,2e13fe3fac1c053f6f256e3c3c2d4b38e133b7323139d72b0b3dd723543fec1a,0,36d719c5,79f92a3bb7034c3edc0dd73fa617bf3fd520053e2d29b43a7730e2358336b02f,f,bcbcbcbc,5d37902ec73bf626a93e5c1eef3ffc14933f120b963de000053aa8f6f834adec,0,0,0,1,0,1,1,1,0,0,1,1,1,1
897,897,0,0,9aee02c0,52e0442c98e9133372f392389efd9f3cd9071e3fe2110040741b3e3f5324dd3c,0,a63fb80b,90cef2cab7c856d147c4ebd860c181e112c0dfea68c0c7f45fc2f9feeac53209,0,1d3da423,aae21ec1f7d9d2c33ed210c8b1cbbecd7ac6b5d4bdc2c7dc92c0c1e506c067ef,f,bcbcbcbc,17c003f172c121fb68c45f05e4c87a0fcace2f19f2d53f222ede6f2a47e78831,0,0,0,1,0,1,1,1,0,0,1,1,1,1
898,898,0,0,3c301336,22fcabc1fef126c036e845c009df05c2b5d65cc570cf33ca69c96bd0c8c4dad7,0,5fce9418,9d3fdd18eb3f230f963e0605a73bc8fa3037acf05031f5e62c2ae2ddf421aed5,0,70c236ff,a837282efc3b7e26c73ed71df63f6e14813f7e0a6c3d4900c53913f6a3341dec,f,bcbcbcbc,ac338aeafd2c32e12625a4d85c1c18d1d812c0cad908c5c59ffe47c26ff45ec0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
899,899,0,0,9ec06fe5,2826213cdd2ddd3766342a3297392f2b4e3d1823743f1b1af93f7310db3e6006,0,79131ecb,e5c66a0b3dcc5115e7d2ab1ebada3d2781e3cd2e02ed2a3500f72b3a3901ae3d,0,fe29aedd,1fc096f193c1b8fb9fc4f50531c90c102acfba1964d6be22aededf2ad3e7e731,f,bcbcbcbc,5fe9ee3236f3753861fd8b3c9d07143fa711ff3f3d1b473f2124f03c182c0939,0,0,0,1,0,1,1,1,0,0,1,1,1,1
900,900,0,0,eb396bf6,f6c3a2d932c14be209c0b8eb84c0a9f59fc2deff4cc6140a74cb0814f4d1791d,0,0511fd3f,062005d4c6162acdf10c9dc7c70282c38af8f3c07fee01c0e6e4b3c000dc04c3,0,3df7443a,5333fce9912cafe0ab242ed8d51bb2d048126dca430887c509fe20c2dbf34fc0,f,bcbcbcbc,3af22bc06fe83fc03edff6c1e4d643c598cf12ca89c942d0dfc4abd7b9c11ce0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
901,901,0,0,62de9d2a,653e2104523be4f9ba36ceefbc3022e67e2921dd302103d5091800ce440e45c8,0,06d0b8c9,79033e3ea00dd23f6d17c43fa020143efe28cc3a4f3003366336d82f123b7428,0,afe4bcc0,ece94833caf3bc38f7fdbb3c32082d3f37120040c51b303f9d24c13c852cc438,f,bcbcbcbc,b32dfa37433450327c395c2b3c3d4b236b3f531afb3faf10e63e9d06363c5ffc,0,0,0,1,0,1,1,1,0,0,1,1,1,1
902,902,0,0,62fe37c2,8bd3741f75dbf1274fe4682fdeeda835e4f7893a1f02ea3d4c0cb53f2816de3f,0,543fec1a,29dabdc369d2f3c7d4cb98cd95c687d4cfc294dc9ac089e504c02cef12c13cf9,0,8336b02f,a7f121c0e3e74dc0bdde1cc271d680c536cf64ca3ac9a7d0a6c420d897c19fe0,f,bcbcbcbc,3ec115e20bc07eeb7cc06df58dc2a1ff31c6d80951cbce13c9d1421d71d9f725,0,0,0,1,0,1,1,1,0,0,1,1,1,1
903,903,0,0,5324dd3c,100c32c7e10138c3a7f7cdc0a3ed00c017e4d7c043db4cc35fd34ec7a0ccc5cc,0,eac53209,e73baf26bb3e0e1ef33fa814893fba0a7e3d8600df394ff6c63457ec522ee1e2,0,06c067ef,1c2eb1379934f231be39ec2a683dcd227f3fc919f63f1d10ca3e0706023cc9fb,f,bcbcbcbc,693b21fada3609f0e4305be6ad2954dd652131d5421826ce7f0e63c85e040cc4,0,0,0,1,0,1,1,1,0,0,1,1,1,1
904,904,0,0,c8c4dad7,4218af3f6521da3dad29703ae4308735da363f2f693bc127723e3e1fe23fef15,0,f421aed5,85c17bfb89c4b80512c9d10f03cf811935d68b227adeb22a9ae7c1315af18a37,0,a3341dec,21c19be206c00dec8fc001f6b8c2380073c66d0aa7cb5d1432d2c81dead97026,f,bcbcbcbc,43dbc12717e43f2fa3ed8735a7f7703ae101da3d100caf3fef15e23f3e1f723e,0,0,0,1,0,1,1,1,0,0,1,1,1,1
905,905,0,0,db3e6006,51cb26ce31c631d58dc254dd7cc05be60bc009f03ec121fa0cc45e0463c87f0e,0,3901ae3d,bd2ce4e0dd245ed80c1cdcd083128fca8008a0c546fe30c217f455c036ea1cc0,0,d3e7e731,303b8af98c3677ef8230d1e53a29d6dce420c1d4b617c8cdec0d19c8c803d8c3,f,bcbcbcbc,1f024cc3e4f7d7c0deed00c04fe4cdc075db38c38bd332c7c5cca0cc4ec75fd3,0,0,0,1,0,1,1,1,0,0,1,1,1,1
906,906,0,0,f4d1791d,fb3fce136b3fd8093c3da1ff7c396df543347eebb32d15e2f72571d9421dc9d1,0,00dc04c3,8ef39f38bafda83cf607233ffd1100408e1b393f6b24d43c582ce03824337733,0,dbf34fc0,bfdb37289fe4a42f34eed9353cf8ad3a7802003ea40cbd3f7c16d83fc21f503e,f,bcbcbcbc,3021ea3d7e29893abc30a835ba36682f523bf127653e741fde3f2816b53f4c0c,0,0,0,1,0,1,1,1,0,0,1,1,1,1
907,907,0,0,440e45c8,89c9af1098cf531ae4d64b233edf5c2b6fe850323af2fa375ffc363c9d06e63e,0,123b7428,1ce847c0f1de0cc2a0d667c55dcf42ca5ac97ed0bdc4f1d7a4c16ae025c0b3e9,0,852cc438,88011cc34ef7bfc04ded00c0c7e3e5c0fada68c31fd378c76bccfbcc09c7ccd3,f,bcbcbcbc,4cc603d59fc221dd84c022e609c0ceef32c1e4f9f6c3210445c8440e00ce0918,0,0,0,1,0,1,1,1,0,0,1,1,1,1
908,908,0,0,2816de3f,3d1b42d0a71112ca9d0743c561fdf6c136f33fc05fe92bc01ce0b9c1abd7dfc4,0,12c13cf9,76341832a3391a2b563d0023773f011af83f5810d63e4406173c06fccf37e2f1,0,97c19fe0,b121c33df1294b3a1d3156350837022f8a3b7b27853ef01ee73f9b15a63fb80b,f,bcbcbcbc,743f140a4e3ddeff9739a9f56634b8ebdd2d4be22826a2d9791df4d1081474cb,0,0,0,1,0,1,1,1,0,0,1,1,1,1
909,909,0,0,a0ccc5cc,d908473fd812ff3f5c1c143f26258b3cfd2c7538ac33ee320939182cf03c2124,0,522ee1e2,08c0d3eb87c0c5f5a7c2fbff58c6300a84cb231407d2921db8d93f2664e2f12d,0,023cc9fb,0bc674d575c29fdd71c0ade60fc060f050c17afa2bc4b8048fc8d70e5fce9418,f,bcbcbcbc,70cf1b1aa5d6182309df2f2b36e82a32fef1dd3722fc213c6006db3e7310f93f,0,0,0,1,0,1,1,1,0,0,1,1,1,1
910,910,0,0,e23fef15,f2d5c5c5cacec0cae4c818d168c4a4d872c132e117c08aea5ec06ff447c29ffe,0,5af18a37,ac36b3efaa3009e6692909dd1821efd4ef17eecd280e37c80504edc3c7f92cc1,0,ead97026,5f3f7f09223d47ff543914f50f3429eb742dc6e1af2529d9f31c8bd179131ecb,f,bcbcbcbc,e21133cad9075cc59efd05c272f345c098e926c052e0abc1dad7c8c46bd069c9,0,0,0,1,0,1,1,1,0,0,1,1,1,1
911,911,0,0,63c87f0e,963d3f22933f2f19ef3f7a0fa93e5f05c73b21fb5d3703f1883147e76f2a2ede,0,36ea1cc0,68e47b2ff9edb83500f8943a3b02f13d680cb83f4316dc3f8c1f5e3e0728473b,0,c803d8c3,d3cfa51a29d796238bdf9d2bc2e8873291f22638b9fc543cf606f73e0511fd3f,f,bcbcbcbc,9e120040251c1e3ff4249f3cd12c923888331333ed38442cdd3c53243e3f741b,0,0,0,1,0,1,1,1,0,0,1,1,1,1
912,912,0,0,421dc9d1,e9c2e000bdc6120b08ccfc14a8d25c1e71daf62630e3902eadecf834a8f6053a,0,24337733,8bf7c9c088ed00c0fee3dbc02cdb54c34bd35bc78fccd6cc25c7a0d32fc38cdb,0,c21f503e,5111e2c9440720c507fde0c1def238c00be931c0cfdfcdc165d701c506d0b8c9,f,bcbcbcbc,f1ce9eca03c9efd07ec474d87fc1fde01ac051ea58c033f437c262feabc59c08,0,0,0,1,0,1,1,1,0,0,1,1,1,1
913,913,0,0,9d06e63e,b9284adc532046d4191761cd480dc8c720039fc3e3f802c1d5ee03c038e5a6c0,0,25c0b3e9,c229653af6307735e9362c2f733bab27783e261fe43fd415ac3ff40bd33dc501,0,09c7ccd3,2e13fe3fac1c053f6f256e3c3c2d4b38e133b7323139d72b0b3dd723543fec1a,f,bcbcbcbc,8c3f6719f23fb50fb53e9c05dd3b5efb7c373ff1af3180e79d2a62de732220d6,0,0,0,1,0,1,1,1,0,0,1,1,1,1
914,914,0,0,abd7dfc4,e3f8ef3a2003293e480dcb3f1917cb3f5320293eb928ef3a1430333633361430,0,cf37e2f1,85c26cdd79c074e60cc025f043c13dfa16c47b0471c89b0e38ce5c1846d57d21,0,a63fb80b,90cef2cab7c856d147c4ebd860c181e112c0dfea68c0c7f45fc2f9feeac53209,f,bcbcbcbc,a2c6d60ae5cbc2147dd2271e40dac526fae2652e72ecd6346bf6eb39a300853d,0,0,0,1,0,1,1,1,0,0,1,1,1,1
915,915,0,0,f03c2124,30e302c171da9fc3a8d2c8c708cc61cdbdc646d4e9c24adca6c038e503c0d5ee,0,64e2f12d,343d85ff6f3951f5323463eb9f2dfce1e0255ad9291db6d1b31341cbbc0925c6,0,5fce9418,9d3fdd18eb3f230f963e0605a73bc8fa3037acf05031f5e62c2ae2ddf421aed5,f,bcbcbcbc,882073d4521786cd840de5c75d03b3c320f90dc110ef04c06fe59ec07ddcd7c2,0,0,0,1,0,1,1,1,0,0,1,1,1,1
916,916,0,0,47c29ffe,5d37902ec73bf626a93e5c1eef3ffc14933f120b963de000053aa8f6f834adec,0,c7f92cc1,fad6632356df702b89e8613255f208387cfc3f3cb906ec3eca10fb3f6d1a683f,0,79131ecb,e5c66a0b3dcc5115e7d2ab1ebada3d2781e3cd2e02ed2a3500f72b3a3901ae3d,f,bcbcbcbc,e3021b3e0c0dc63fe016d03f1e20383e8928073beb2f543613363c30d73ae828,0,0,0,1,0,1,1,1,0,0,1,1,1,1
917,917,0,0,6f2a2ede,17c003f172c121fb68c45f05e4c87a0fcace2f19f2d53f222ede6f2a47e78831,0,0728473b,810738c544fdefc11af33dc044e92dc004e0bfc195d7eac42fd098c903caaacf,0,0511fd3f,062005d4c6162acdf10c9dc7c70282c38af8f3c07fee01c0e6e4b3c000dc04c3,f,bcbcbcbc,a3da8bc3d3d2aac72ccc3bcdd9c619d4fcc217dcafc000e502c09aeef8c0a6f8,0,0,0,1,0,1,1,1,0,0,1,1,1,1
918,918,0,0,a8f6053a,ac338aeafd2c32e12625a4d85c1c18d1d812c0cad908c5c59ffe47c26ff45ec0,0,2fc38cdb,761c0f3f3d25823c112d6838bd33dc321639032cf83c0a244b3f241bff3f8c11,0,06d0b8c9,79033e3ea00dd23f6d17c43fa020143efe28cc3a4f3003366336d82f123b7428,f,bcbcbcbc,b13b26279c3e921eed3f36159a3f4f0ba73d1d011f3ae4f61a35e7ecb92e67e3,0,0,0,1,0,1,1,1,0,0,1,1,1,1
919,919,0,0,38e5a6c0,5fe9ee3236f3753861fd8b3c9d07143fa711ff3f3d1b473f2124f03c182c0939,0,d33dc501,d6c82cd15dc4bbd86cc14be115c0a5ea62c08bf44fc2bcfed1c5f508d0caf312,0,543fec1a,29dabdc369d2f3c7d4cb98cd95c687d4cfc294dc9ac089e504c02cef12c13cf9,f,bcbcbcbc,65c1e4fa51c42205c5c83e0fa2cef718c4d50c22fadd412a0fe76231c8f03e37,0,0,0,1,0,1,1,1,0,0,1,1,1,1
920,920,0,0,33361430,3af22bc06fe83fc03edff6c1e4d643c598cf12ca89c942d0dfc4abd7b9c11ce0,0,46d57d21,ee3f5e0fa33e4305bd3b05fb4f37e8f077312de75a2a16de2722dcd51519b7ce,0,eac53209,e73baf26bb3e0e1ef33fa814893fba0a7e3d8600df394ff6c63457ec522ee1e2,f,bcbcbcbc,282d68e15825d5d8931c42d11313e2ca1609dec5ddfe58c2abf465c0c4ea14c0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
921,921,0,0,03c0d5ee,b32dfa37433450327c395c2b3c3d4b236b3f531afb3faf10e63e9d06363c5ffc,0,bc0925c6,19cc1715bcd2751e88da0c274ae3a32ec8ec0835c4f6113afc009e3d2e0b963f,0,f421aed5,85c17bfb89c4b80512c9d10f03cf811935d68b227adeb22a9ae7c1315af18a37,f,bcbcbcbc,faf2593823fd773c60070a3f6c11ff3f061b503fee23023deb2b2539c832d033,0,0,0,1,0,1,1,1,0,0,1,1,1,1
922,922,0,0,f834adec,3ec115e20bc07eeb7cc06df58dc2a1ff31c6d80951cbce13c9d1421d71d9f725,0,6d1a683f,ff1650cd2d0dbac7040396c3c7f8fdc0baee02c01ee5aac032dcf2c231d4cac6,0,3901ae3d,bd2ce4e0dd245ed80c1cdcd083128fca8008a0c546fe30c217f455c036ea1cc0,f,bcbcbcbc,a8e83ac073dfe7c113d72bc5c0cff1c9a9c919d0f6c47bd7c7c1e7df2fc026e9,0,0,0,1,0,1,1,1,0,0,1,1,1,1
